MessageId,ChatId,Order,Read,Edited
mFmDAptmA,xwSwThGU,79,False,False
aKPcD,CkgHvc,49,True,True
jbklFCx,FgtzR,52,False,False
ChDJLiHSSb,CGDp,58,False,True
kAd,Cdpw,64,False,False
MYorbbhXu,jbNV,52,True,False
VUfEJVOth,XSyeff,29,True,True
zIUtzP,hvNW,55,True,False
hepkwAqVYj,pOqEhOSYOC,15,True,True
QREogRrHQk,iFcmwBcFR,53,False,True
nMe,kPGoQbfrS,78,False,True
VHL,PJYjpdea,81,False,True
pdVZ,uAQm,54,False,False
aHXdtg,akIHvOPt,33,True,True
bGtDp,eIMmfiefRR,70,True,False
vjlBpoTOgm,pLZGQ,34,True,True
rVva,epfsSjuKN,44,True,True
ockdUSpEu,qmkxH,51,False,True
MQa,emANC,49,True,False
TbBBFhJs,hH,91,True,True
socdTJXOw,PLQiaSBWqR,78,True,True
cLWH,ZVVc,70,True,True
BW,mLDbj,35,True,False
KRKyNb,RPBlK,56,True,True
NPfz,bwBzNQOaG,40,False,True
VD,YicaJK,13,True,False
wEZ,KCC,26,False,True
aX,CvfC,76,False,False
XdeVHAjxm,cuCyHNInDt,1,True,False
BedjlU,PFyUJ,54,False,True
YeiYFYFwX,GB,77,False,False
Irt,WzEcztv,93,False,True
aIesojD,dFE,28,False,False
zdLdVggLk,Ess,76,False,True
NKCHVk,cbshQ,44,True,True
eMdLmclau,nFWFO,93,True,True
PrdFyhS,kauTWMbG,49,True,False
tBcySaSpi,EwImn,17,True,True
vVoGFviA,NdgIpbYMO,26,False,False
vjOqpZnq,vtEg,70,False,False
FMckycG,PXAddeFv,81,True,True
zQnyrhXwx,QMArsEu,2,True,True
fIjKw,pamtDkyxjh,33,False,False
kfQJkWjsIa,zQGylt,98,False,True
grDWYrpJ,fSqS,98,True,True
GokJtSE,oEdyLEIF,34,True,False
KWEwjslb,BWnZw,45,False,True
Vprtlsmyvb,RSxYt,96,False,False
wwn,yJywor,26,False,True
RZSNmCIThN,TqUXFXHME,10,False,False
lCmpVBxh,xxeNCZ,77,False,True
NIChgNN,tTm,67,False,False
XtUlZvli,GrAXsxzQ,100,True,False
CgxGCe,PhWsm,8,False,True
BfqJiS,IgDXgkBI,57,False,True
uBVcoTu,riY,63,True,False
ZVhLIP,Xw,81,True,False
hQKrR,uPF,15,False,True
Wn,gDFiKyVeXj,75,False,False
lRqbjBte,fJrbN,19,False,False
Njq,spvVRbmP,29,False,True
tSBbCWkEm,IadC,69,False,True
PPoIPwf,ACCkIVkat,73,False,True
aNn,kkF,65,False,False
rcBz,FsCmId,19,False,True
ucUMSVi,gFOvU,76,True,False
DYtXq,BMJqwmHIvG,42,False,True
xbeNEyZLsq,sqHbD,75,False,False
bSnYdTfh,CGDp,48,False,True
MMXirqhPMt,BmhGePf,54,False,False
DoXR,imiHtm,86,True,False
Nx,muzIM,14,False,False
pb,KXmtUaU,35,True,False
SPVpNZ,ZxgUjfdw,7,True,True
BRuOg,RXbbCUH,62,False,False
heJWSpvhzY,XLhv,88,False,False
ezfk,RVjjRNAu,18,False,True
FSPQfffLzZ,cX,37,False,True
wXNb,nhvFLiQ,11,False,False
xOqVDb,EtgIEUfS,46,False,False
DrmGc,vGvgJhC,22,False,False
riN,RpnxiT,83,False,True
jZI,Qis,66,False,True
ZCe,MQpAREgtts,66,False,False
bBA,eWegs,94,True,True
ClYhQH,mPAaIRQBp,42,False,True
WjUHP,uZQR,15,False,False
gVAiXwyR,pTDjXxGnm,46,False,True
VtVvAlP,oh,22,True,False
ckVax,EhcxERjzFJ,54,True,False
yDAI,pAFxLy,10,True,False
RTbRali,IvhAsomkl,37,True,True
ifTKLqe,nOFFfAzQf,47,True,False
UDoi,LEhW,20,False,False
HME,zDinU,6,False,False
wdZSmLIP,oONttwqi,6,True,True
IzRreqIEo,Mv,24,True,True
MuyDFhefP,uOHoNfoY,66,True,False
SjUAVgZS,eOALan,58,False,False
bViicmKxLl,hSmnA,61,False,True
yMLbAz,pARQ,2,True,False
HrjrzgXF,QkzfGcOvk,54,True,False
OnKoJP,RCczACb,83,False,True
EqIXbLGplx,VOxOhyyVaX,10,True,True
Izndsei,ZVVc,29,True,False
ouCRfayGC,YsGS,78,True,True
fcTZPExo,FaSdABZ,65,True,False
ZigAuhvkGe,SxzrgwkVv,33,True,True
LyDgZAz,EorAO,40,True,True
QyyDb,xWo,74,True,False
NSQxELdWsr,PQesgQeMyk,24,False,True
XyQIgCH,sPhi,13,False,False
CVjelM,yNo,63,False,False
FV,toQEO,53,True,False
FZJn,KE,58,False,True
HegpGj,xWo,37,False,False
KCqZbrvBD,rkXI,86,False,False
kANSGROb,TWo,74,False,False
pMrW,uXaFVh,98,True,True
kppjXgNoe,CRdHfYwDUk,66,False,False
neO,pqh,72,False,True
PGQlJCxH,vc,13,False,True
VVlsbu,jqCIsD,98,False,False
VUPhjUvwON,HtfzG,12,False,True
vXJGwW,FPp,33,False,True
ywlx,FCFqQOU,94,False,True
sAVmgwa,mdDqpiIIT,58,True,True
tOfp,zQPl,3,False,True
YVFpnJE,HasTrH,18,False,True
GTBHigB,rsMS,22,False,True
RtmSGZ,iNQK,30,False,True
jkV,BeShrhsIYv,100,True,True
rs,QJVMrqPrWo,80,True,False
Jyhu,EnxOYVP,65,True,False
WvCmTTfb,GwY,92,True,True
LvnaNLm,pJiho,2,False,True
RuCLYzqHc,DenWI,5,False,False
ZONT,AWoIDzoZMY,5,False,False
qdrtUAukp,uVLvoWxoH,38,True,True
cUBLXcj,wMhEyEib,49,False,True
aqsueiYd,OpOt,9,True,True
ldIAPo,isbuEH,73,False,True
nPsOJgpq,nOvJE,68,False,False
yQYE,FIpCyECgEx,40,True,False
kvaqbCYhM,bz,64,True,True
DiaE,rE,100,False,False
tOfp,seg,36,True,False
AdlrI,aLqHAWzmK,54,False,False
pEHWDY,hxuqQvSiOj,22,False,True
cTBp,VZNvTqmX,70,True,False
LLCDx,idjihtwt,76,True,False
vAygTl,Sxfgsg,68,True,False
qqFCyZVmi,RpHF,7,False,False
XeJRYaHtp,vOMUZ,11,True,False
GNLrhAaEyt,dJEIQEO,25,False,True
LIaQQRc,CLKmNmLrB,58,True,False
cYIdj,oDAqvwpVwN,32,False,True
bU,dX,70,False,True
sVfNbVuKw,qOsasfB,31,False,True
SDCZ,Mig,43,True,True
lCmpVBxh,Arw,15,True,False
Qc,AiVcc,28,True,True
wLqRTAbfzw,mavaEkeoIh,23,True,False
JuRFYeNt,fGdImm,78,True,True
LySLfz,tvOUEWBF,93,False,True
tkIh,BleJyzqF,19,False,False
eRGTYTUY,vydsttpVC,74,False,False
DZwiPRtL,FudTLmIYWD,88,False,True
kZxoaJNM,fJrbN,36,True,True
ST,cRvMXx,29,False,False
PiRrdVWXQ,ibBXb,62,True,True
WPFym,aT,31,False,False
weEYBDP,uHfvM,51,False,False
BGesYWUwSO,qFT,91,True,False
yDAvug,Sep,21,True,False
EyJIbC,OqWMhddH,83,False,False
mfilVQbzb,PyyOEgRJE,95,True,True
lMZUTa,WrypopOCp,86,True,True
uIoATLRI,EYU,100,False,True
ju,lgH,40,True,False
NIChgNN,lAUm,27,False,True
ygnpZmOgIY,KSQR,53,False,True
rUpN,FWh,72,True,True
CaRG,HMUIkX,26,True,True
gZyfTqesZ,DeCHLA,2,False,False
IPjWOLfw,VZwxQvWN,97,False,True
LPjoMaowpg,NLN,40,False,True
xl,ZoTwsYGkCN,94,True,True
ItdAsyerDW,vXZHKNwhtp,88,False,True
aX,tK,54,True,False
xHZlcq,rLF,9,True,False
LM,vschQIlQ,88,True,False
fvqXUXsFC,lq,39,True,True
ooCaJaD,mygfUHk,41,True,True
DmT,PkPKe,53,False,True
jFoUJov,hxWHHiNP,52,False,False
ZCe,NcU,63,False,False
nSZtJHe,aBHfgG,93,False,True
Kds,UjixiLPPAe,75,False,False
TBzVzGuJwN,OQL,76,False,True
SKbKZkILPG,xqxIXhaL,23,False,True
yfu,GeHgKSL,34,False,False
zpAhGuS,oWbz,48,True,True
mGfCy,xqxIXhaL,18,True,False
DTfMAYbb,DDgA,71,True,False
SdKRRUyexa,byQa,21,True,False
FRZfzGUJD,ryqF,98,True,True
dtj,IXzBfQvUj,75,False,False
OHacThZqkx,PKlwhmxFyM,2,True,True
FojT,riMWQWu,64,False,False
JFkO,URYsKDYpzM,81,False,True
YsFidQ,IqG,39,True,True
YdJROlTnv,HBmueEhMd,22,True,False
DVzWMP,ZwwvqXJdMB,37,False,False
oYOFikrLW,AhN,1,False,False
HdSc,cWpMW,73,False,False
kvC,HMHBLzG,96,False,True
XAKRHBlGRW,NCsYrXyXa,24,False,True
qdnL,aCEAvPMuwJ,26,True,True
xmf,svEGsm,50,False,False
JKFg,fuNm,100,True,True
adYLGCuq,rwWkdDz,31,False,False
ydGGyWs,Wv,13,False,True
NQYoruf,cjVPkE,31,False,True
dYhoDEO,UuW,5,False,False
KcKF,bCtzNAUD,77,True,True
eOKaukkY,BF,66,True,False
nQcqUctCsz,JzUN,29,True,True
eLBfuzhe,FTTPDFjKpH,17,True,False
QNDCQe,zkAxXjnQQI,76,False,True
ezH,jXU,39,True,True
ALzcdLrf,xMbg,76,False,False
igbGjpBvCK,XrlOdu,84,True,False
yjDuJ,fYt,95,True,True
zdLdVggLk,tXMTNaQbb,62,False,False
PNVKDKLcPD,FaSdABZ,95,True,True
HUoElKjSyw,mXZamc,80,False,False
BSfzqB,KkAMAYgD,92,False,True
ByUCAMJcYP,hlYRMbX,25,False,True
yqHpepi,yvZiheeB,90,False,True
wQWIMbUK,gFOvU,44,False,True
lLsAeKMz,bBNhe,73,False,True
jMgdSm,aj,40,True,False
AjvAURuSFx,MsFMNkyS,31,True,True
gZyfTqesZ,QMArsEu,4,False,True
vBwh,Dtoymle,86,False,False
LfD,FrhwLC,98,False,False
ZVhLIP,IBnvuZss,11,True,False
CmwiOCMn,vDRI,50,False,False
uCq,FaplfLOvMp,24,False,True
SpOuP,cHEmMArWQP,62,False,False
WGLiCwbL,hYg,46,True,False
KMTYCOLD,zwbBmlTu,6,True,True
qwELEDkcgv,gDHUxqsIFs,45,True,True
theogbMH,nJyLprloWv,18,True,True
EM,UpsC,37,False,True
KSIEbrJVlN,tHbEv,34,False,True
tJYATQCrO,McL,46,True,True
mGrpiV,FnTPChSfX,64,False,True
sERnEHZWUU,ZUKd,40,True,False
GwaN,gCWx,31,False,False
WFtlnMHs,nDjy,60,False,True
wpBDH,BuuZNKkp,58,True,False
WT,pyquRidNO,25,False,True
PeYDdk,uNnCcapj,66,True,True
zvuF,VvLEPcyl,73,False,False
xP,FaRtkvL,64,False,False
aJXjtg,ID,74,True,False
iHmA,SajXd,25,False,False
iJkbBwwhZ,Xsc,53,True,False
kfQJkWjsIa,rCRTwNul,70,True,False
GpcyqmVO,be,82,True,True
KWQrh,nmkdGeA,47,False,False
maFsBHIIdk,svbFSuvtK,29,True,True
lAfxBH,DVGSKhzzH,85,False,True
HRqSRhPMW,XYtdrFk,20,False,True
yHjj,oqioG,60,True,False
gINomjgEXX,YHepfTxtX,78,True,False
YYSMsCr,Qprl,85,False,True
vttb,letz,7,True,True
Zuyz,rQTmPr,80,False,True
ISkUyyD,OqWMhddH,64,True,True
UgGiEwrTU,CwK,13,True,False
mmDFxB,qXgjsA,23,False,True
UiORrWu,OLQScA,15,True,False
YWFPB,ZZi,39,True,True
nTQ,pqh,65,False,False
vKyrDmB,DTumA,79,True,True
FhmuDjjx,cAVsegKTOn,13,False,False
CUCbEdn,IHpPSMmO,32,True,True
AuYL,wGlTXFNs,32,True,False
pMFRKl,stE,18,False,False
lwFHzQ,CuTau,6,False,True
IKZYlZ,fENgTZEH,69,True,False
WSCcYu,QXFVKTAD,100,False,True
qKy,IpFNZbKvpP,70,True,True
DYSFZQSzS,sFaPE,59,True,False
DyomlSt,swPa,48,True,False
wts,OMepXD,87,False,True
zZxEKcD,XDIrvsb,43,True,False
ebdYQ,hNYI,58,False,True
lJSbcfAq,RXcG,63,True,True
hob,RuOcnBM,100,True,True
lRqbjBte,wFCfkkQnp,11,True,True
Tet,CoFQPioF,85,True,False
WZSKobN,SsUxxFwwN,65,False,False
QRuLMsG,jblmTbior,28,False,True
CTaGPBn,RfQmiEUs,71,True,True
pljce,UBBurAWRM,92,True,False
EXTmlIRhf,NIpmKZVL,12,True,True
XeJRYaHtp,PllRRy,81,True,False
bFj,pjGC,88,True,True
zLrBMDsbtp,KhOUakBk,50,False,True
fIjKw,QYx,8,False,False
uhxKSkitrx,yxDJlym,70,False,False
goDhuAdWD,lpm,99,True,True
NuBkdfhX,fnQPFo,79,True,True
Hn,thMAEsgyVL,62,False,False
DkElgNd,CC,32,False,False
hbOAuoMDhk,mPAaIRQBp,34,False,False
erNsmki,aV,78,False,False
GnJgNQd,pBwKsKPip,62,True,False
gbqIyBU,YIRbb,14,True,False
hkF,GdnQgCfGpV,99,True,False
qkcCkAg,wYgpGIvURv,51,True,False
eMlzRCiq,mckBOl,35,True,False
WAIAZ,rjGJlhSXb,94,False,True
ATnobL,swAKODS,50,False,False
wnCzUp,UzBZNJbpi,66,True,True
PenUeo,OaXOG,55,True,False
PRfOlujam,WrhPsFIMQ,68,False,False
jTzAGk,LfZ,61,True,False
EXTmlIRhf,EdFYxBwlQ,59,False,True
cJFe,nMipTE,58,False,False
WUNPQAjXLk,lSjpurW,70,True,True
lBz,EK,70,False,False
PEt,frARsdK,57,True,False
XGxzxUUX,ttAJvUF,61,False,True
WUq,OaXOG,11,True,True
erNsmki,WFGRBELZgz,30,False,False
nXLYlskIAT,gJuMklUlQq,57,False,False
DlQdzBC,zmFhm,52,False,False
UIxDs,lHZphH,37,True,True
XWzugxAO,ZRP,78,False,False
tFEYonvv,rrrc,31,False,True
VbYcWkgBJ,DOznlRmtP,99,True,True
hQBLcmgN,lsn,13,True,True
pxhEg,DFnUbTt,72,False,True
lPMWnpQYMt,dUbn,79,True,False
Wn,KnbPYIed,41,True,False
Rmfj,kmJ,25,True,False
tRpggA,uQpjH,9,False,False
ukiUpU,wFugdXeO,72,True,False
XAKRHBlGRW,AQpxabvHU,42,True,True
QJILNm,atocPhJI,66,False,True
JdzxrmHy,ZeCXSni,31,False,False
tFtOgf,MzvXY,90,True,True
dtj,eLtT,23,False,True
tVkMVgOIBN,OQYV,97,False,False
YxHpwmoEVV,ubejsQS,56,True,True
rSGhq,Hik,99,False,True
sNRXovjOzc,BOKyf,30,False,True
fayklv,kEPcnx,43,True,True
ugPjpknVq,lLcRQtrW,66,True,False
JNZ,xFoV,32,False,False
pIspZ,vrQ,91,True,False
IJtO,uuCfySjm,28,False,True
GHJtwY,SwEvQJ,49,False,True
hLVDAbr,BusHN,32,False,True
IaeDdk,hNYI,59,False,True
PRfOlujam,DgzLGAabo,69,True,False
MdkwlUM,iRVTM,59,False,True
nchz,Me,30,True,True
aKFcyDyEE,qfk,98,False,False
sZau,SnUOvLRd,29,True,True
lz,IWBA,100,False,False
ZKXdGnipM,mnePnm,77,True,True
jINaG,BJaT,87,True,False
duCtG,IHpPSMmO,71,True,True
svAbtkMk,AVBbQ,58,True,False
hIMhlLXjsS,dlBau,87,True,True
NaWtpFzi,YGcZPdAU,86,True,False
wgwaK,gjGAQybYoG,33,True,False
zkT,ZRHGKVEG,55,True,False
XqwJfCf,qXDe,9,False,False
tDsHNZaOZD,LuxXFwLj,13,True,True
evQisCB,MmhsA,95,False,False
vBwh,mGHKRTXfDU,62,True,False
DD,GTxQhtvmi,33,True,True
gjhNqZdXT,bIeRc,83,False,True
QCiOmdy,ttAJvUF,81,False,False
Obu,dhBAEpwk,60,False,True
XdDD,fQeoZcAwo,8,False,True
qGnsuwymn,kzxS,68,False,True
RzBLvm,rOWPB,35,True,True
QESNYHeq,fm,11,True,True
ZCrvnQw,uh,52,False,True
EMcg,bDUqQZ,41,True,True
hhkKmp,oR,58,False,False
wT,IkppOeDBZH,85,True,True
ouCRfayGC,EqqCey,73,False,True
XumNKI,RlVBWsb,60,True,False
GmRV,dMDfISBE,32,False,True
nOK,LMi,42,False,True
sTfltxB,MsJkFpVGc,81,True,True
fWjvM,hOLDSQ,36,True,True
ULFIsZwne,Xmunu,30,False,True
GmRV,QcWyX,63,True,True
fXepksDr,PpErnzJ,80,False,False
MevwLOXDUq,Bq,81,False,True
cBKT,dEoM,20,False,False
eTMMxj,YQgBc,46,False,False
yKsOrtVtBi,SvGTJoGV,5,True,False
THBarKF,xwSwThGU,99,False,False
OoRjQCQ,mATTsozG,17,False,True
gZyfTqesZ,vrQ,44,True,False
EuXqFvL,FNaNFebS,65,False,True
noNrnEG,KLbuVASZ,40,True,True
HGz,rYL,59,False,False
eMlzRCiq,YOPIg,77,True,False
dfNicjb,qsggYPCoc,72,False,False
IuGX,HCOemH,20,True,False
LwSct,qQxrnk,1,False,False
mSAXC,lSjpurW,94,False,True
ieXWw,vHHo,69,True,True
GhcrtgVq,VdMyOdFozL,4,False,True
CUCbEdn,viZarnXYdG,37,False,True
ux,wJBstpALAq,4,False,True
UPTNazwHv,qJULpwu,94,True,False
tFwD,xBzVeDEP,28,False,False
HLoCIZ,LHYdmJC,71,True,True
Nw,OTn,5,False,False
GTltWllTNx,Cl,2,True,True
fZVUbhT,CnbirSjw,100,False,False
CwPq,lvhT,5,False,False
kQSwU,biiNokw,35,True,True
okccQaIqG,QFdauzdciD,34,True,False
IIr,bNNyVA,40,False,False
YFhdz,SwiSGxtS,60,False,False
RCrz,vOMUZ,8,False,False
QHRCQhWLD,cgWnNFAiEl,25,True,True
tnVzSSwo,LOwXOpw,10,True,False
DQnUSOLL,VmSXL,93,True,False
LEQUgMa,oONttwqi,66,False,False
hJCDag,DAvecLrdN,24,False,False
MQa,AIAkGLIK,44,False,True
HvxVEDeYoL,vvFw,33,True,True
bJJVZNvBPa,CJeuEEY,12,False,True
oll,qfQngAsIZK,72,False,True
bGtDp,QDzeu,47,True,False
vjlBpoTOgm,SMsKp,10,True,True
bqaeujZWNJ,BlZSbA,65,False,True
fiinDTWenC,QaneYf,51,False,True
yaf,NTZn,72,True,False
wLPGKlzcOI,wXhudY,44,False,False
QppjYQ,aCS,63,False,False
sBMolBu,Mrf,45,False,False
WLNMPS,XkyMT,52,True,True
etgmiGRRD,KDDmnVhi,95,True,True
MNPqTnnY,hwhljxGI,37,True,False
dQjKMMme,EHCl,46,False,True
ELUZRPY,AFDaCWbbQ,11,False,False
ZuudWmbTgB,ckxTJcHV,75,False,False
EXlPzs,NPT,29,True,False
BGesYWUwSO,OhEVO,96,False,False
BAsAKHzr,efUns,35,False,False
vcFhxCqyv,hxWHHiNP,52,False,False
EUDelJw,huIwNchHNL,19,False,True
pIspZ,ACcACNIpj,98,True,True
QlkrTpUE,kkGh,44,False,False
CAPyO,sGAQAMuD,13,False,True
jiZSEY,Hz,8,False,True
ZsqeCW,hBsTkNa,30,True,False
mXx,vnvFKdZY,93,False,False
kehyNRxHu,ZBX,67,True,True
OHprFo,RKrlv,6,True,True
ADUgCICYj,ONszS,33,True,False
TiqBnpZsBe,AVBbQ,57,False,True
IHbsQC,HOQSMYyErn,22,False,False
DJEaGtqVO,enEp,24,False,False
XGJg,onrDvCQn,68,False,False
uhXZQmhPo,YLAbyZrgmu,24,False,False
rw,qZZKeWMqD,42,False,True
UvuNkfiszh,iL,93,True,False
YdbISE,YvoKAeS,35,False,True
Zwbg,SQoUpNCKNU,12,False,True
wT,xgl,77,True,False
JBy,tMDkxqQU,41,False,True
tCrDzcDcz,DDwPMmZhI,7,True,True
WFtlnMHs,OSvGzRBh,33,False,True
nsIGCd,wdfQxZ,72,True,True
edEfYFDitp,xvfGd,44,False,True
ePwfIR,fYt,81,False,True
lPREaji,kne,94,True,False
qyZvmFudD,hBsTkNa,35,True,True
gStOSAbyA,OffdH,13,True,False
qDpHZ,QVGjgelRk,68,True,False
hubSRRRhob,Dh,96,True,True
RLE,gwa,83,False,True
IHbsQC,vDJCk,45,False,False
oYGGUhd,yy,24,True,False
EQfwE,xz,48,True,False
BZoYudOK,QXP,73,True,False
ltVzDWa,eraSC,91,False,True
ZLVIj,Ul,49,False,False
zdLdVggLk,wbO,41,True,True
DYtXq,lepKO,91,True,False
QGTAQ,EgztlQhzV,18,False,False
RsvWiDqp,nodxrXrB,3,True,True
lljA,jppwPikTZf,9,True,True
gLmbRmp,coKoVbGmY,57,True,False
UmGqotNb,LxQpbcwj,100,False,False
ioNDGoL,xEuI,71,True,True
LEQUgMa,qgMCC,97,False,True
XjKqoLeZQX,ECRigJkKH,13,False,False
hPxAIscr,ZusG,77,False,False
qzUILuXer,XgrYvZCk,56,False,False
WQsyFIZK,hpjNpGF,62,True,False
byYz,ZOa,46,False,True
ScbcooYGbV,Gq,88,False,False
PGwQKtxZsM,TLqJ,100,False,True
LZwrYdF,MGn,17,True,True
Ncd,mAof,25,True,False
HgF,RApPZG,83,False,True
mTmlVyF,RPxcbH,56,True,True
ejNVzP,zb,81,False,False
wFoIus,Mv,46,False,False
CrsgjNsS,xTBQhPP,5,True,False
Ny,rGUXlf,63,False,False
SglKGY,mEEjjf,32,True,True
nLgmA,fLfq,59,False,True
UBuPu,YBVYfTMN,39,False,True
pGpXrNACx,MsJkFpVGc,9,True,True
gHRQAaGzu,uKB,36,True,False
kPbzyEHWVZ,FxnUiOecT,35,True,True
MuumaHuACS,Mv,34,True,True
ZNDmBK,DCZvFfgWXK,70,True,True
nEloYhZYzk,fuOIOKJ,72,True,True
CTaGPBn,UFhbda,29,False,False
oxqVy,AqsSNvwCK,92,False,False
qkcCkAg,wB,3,False,False
Uxw,sIvWjrgxrq,15,False,True
pZk,UbuKI,47,True,True
mGS,LSMVhcY,72,False,False
HweGpB,rZ,55,False,True
UqUrfpw,YiIORNfikA,88,False,True
JZYmgNz,mjeSHKKl,63,False,True
eYFAMhXc,yCJZJ,32,False,True
rCqGvK,piZKRjP,43,True,False
DqxBVBSvNY,tcND,93,True,True
iPhJr,OETc,1,True,False
LlvykJEgqQ,xGPKbli,100,True,True
nvmlRSFSh,MURRDTaEPe,50,True,False
XCqTYNzji,jTiMNw,66,True,False
efDSCKM,Culx,59,True,False
YxHpwmoEVV,AA,13,False,True
ByUCAMJcYP,PQcXOs,61,False,False
UBtAA,FPymaLEUUN,6,True,False
VjQDReGBjd,scfNNjH,30,True,False
rNEfH,ngAM,72,False,False
kMbWU,dlQSvjY,32,False,False
wFqvkTXCke,EmD,71,True,True
HKRH,ZajDLTah,69,True,True
qx,QlNCX,46,False,True
mmCjFMsKi,PxVD,23,False,False
MpyAtY,FseG,45,False,True
jBUKSJ,xcvgYjZg,100,True,False
TtF,fogHUYIo,16,False,False
MSb,eWegs,21,False,False
PjXxRfs,xEPB,65,True,False
FQdEWQutO,EHCl,80,True,True
caMDg,uObsejkfgd,75,False,False
ouCRfayGC,PhV,55,False,True
XmVGjpj,AgZEuqKAO,100,False,True
ehsDQ,MVp,6,True,False
ISzAKeqSC,lr,42,True,True
SkyovCHaU,ZVJylMSWcK,69,True,True
GOdHFp,XEMxSDw,75,False,True
TNjBawWsMT,Bnz,62,True,False
qXd,bWLe,39,False,False
rX,sGAQAMuD,96,True,True
BoQISK,yuCy,19,True,True
iFQCUtb,DiTp,92,True,True
Ayui,NgKR,40,True,True
kdiRV,Ml,82,True,True
TMswasvdcf,To,44,True,True
xQGBC,TtrtSkrR,95,True,True
LIs,kLq,92,True,False
BHY,replI,13,False,False
QHyYPoIH,XZxOXdWOw,37,True,False
ANmRtbRW,nxtXfvAg,64,True,False
UaKevbw,erXjJnRg,69,True,True
SCcm,NfXFxwtzrm,63,False,True
HFxBDgMc,aocn,82,False,True
lOYcGpRL,VZUyZxmuqE,83,False,True
mMMdRG,UIYuttrjHg,41,False,True
QGGHQA,vV,61,True,False
MTsYP,BlZSbA,5,True,True
Fzom,zlcWLNY,76,True,False
XNNNpfq,shlHuY,46,True,True
kMYsaDtCVI,NfPhlWOPZJ,2,True,False
dKVhGFbvp,YnuNTXTR,58,True,False
KcKF,zXGnYA,15,True,False
PM,raG,9,False,True
AomgpOMyA,LfExg,81,False,True
BLKIexf,EwdJYh,72,False,False
HRrNrUHn,ShvIw,97,False,False
OoRjQCQ,qhnNZRHp,46,False,False
WyKSKNY,Dtjk,82,True,False
odWcy,XMvKM,62,False,False
Fdl,RiA,69,False,True
jRo,owxR,93,False,False
hkF,raG,65,True,False
mWnY,ZkbYZAAQZX,51,True,True
BSfzqB,FseG,77,True,True
PWZMfXgMrt,aCS,94,False,True
eeDDtDtCd,lhMjZnqL,41,False,True
Ki,tAwwZ,50,True,True
vggQbGO,cNaxoD,24,False,True
OJFKKPy,jIPeENDtT,80,False,True
kqqUrruv,TdJxxv,40,False,False
XAKRHBlGRW,Tie,96,True,True
KJ,CQAJJh,22,True,False
JMgevtht,YpEbiGIn,95,True,False
qYBrCw,TBCoK,82,False,False
hAQzPCOoIz,SPIgNc,45,False,False
DXsxuVR,NTZn,32,False,True
jGdlPd,inddVgOep,24,True,False
dqT,gCnU,78,True,False
pckoU,xsJvHhfm,57,False,False
rw,WWwyoSxuTh,90,False,False
DyomlSt,mD,73,True,False
kskhWwo,dmnwYo,9,False,False
BxEtc,KMFmnvfYYU,86,False,False
cKyH,nq,67,True,True
gJBVaZ,Mrh,76,False,True
rbmsj,JzUN,42,False,True
OnzK,KVSJwZfR,53,True,True
tePbFC,aBQMiZmbQS,67,False,True
WWvoygP,PFpyEDigNf,95,False,True
vhm,Arj,100,True,True
LUtRENkGA,ibJXXEmzPF,53,True,False
hUPg,YkLEtXUi,74,False,False
LJShhiTEet,WWFQ,67,True,False
PdpCeJUOw,OYXuwMbeTc,87,True,False
Jl,nKaRHGjO,7,False,False
ZWH,dCfJpvN,96,True,True
sjCXvtRWc,CGDp,65,False,True
seIiU,rTb,4,True,True
CUcfc,VdMyOdFozL,16,False,False
bsd,mz,54,False,True
cUBLXcj,zQPl,2,False,True
YVShNsuAeo,wjjUSDalnU,2,True,True
XsUPlH,dXnwscRMa,92,True,True
jGMgpzJAs,nJyLprloWv,77,True,True
kqqUrruv,nxtXfvAg,13,True,False
hyqVvqm,hWLJVzvDT,95,True,True
TiGMV,aVFWBj,10,False,True
mjhgipZxnC,QdgUK,96,False,True
ginuuF,CSu,95,False,False
EwRBCTwo,dbqjDj,20,False,False
ZCrvnQw,OEdyiUQkI,65,False,True
DjdnZviW,OePCKK,11,False,False
AzRduFVa,AH,29,True,True
sjmlQsKN,CfbuSvwUk,100,True,False
DTSfms,wCoUAyh,42,True,True
ADKmtwlPny,nJZ,76,True,False
DXdHsuy,RPMmGG,58,False,True
vAygTl,BuGHc,5,True,True
eGFM,GqA,41,True,True
bKj,MmbLC,93,False,False
DoZQOvD,MQMtgUfof,49,False,True
vXd,iNHqkcjh,74,True,True
vHaDfFh,KTrl,69,False,False
vHSjMPJ,xOl,27,False,False
ydGGyWs,xepL,68,True,False
YWFPB,NFeVSk,96,True,True
bshi,DWoQddNEXD,59,False,True
iNZEHlKj,fefRhU,38,True,True
iBdG,qtJ,27,True,True
bbJldvvQNI,EHCl,99,True,True
NvnDfE,UMHqbaFVnM,5,False,False
bViicmKxLl,ozpmkjsJOt,30,True,True
iBqmrDVGUS,ZRj,32,False,False
RlyAzf,FXDiD,97,False,True
HUoElKjSyw,nMMWX,41,True,True
LzgFw,uYnm,62,True,True
dXKCwttjX,xrjehXSy,99,True,True
YfWRomE,vDRI,54,False,True
WPILhfqq,qPQvkKrwh,80,True,False
aAy,ftR,23,False,True
tJT,nOvJE,83,True,False
NjVdpGuvSa,pWKvaLBJ,73,True,True
zdW,MJXSjDwHNF,7,False,True
LktWDonW,qGYA,85,True,False
ErnPdd,KFj,65,False,False
HsPVEUsS,HVYjaSEpu,90,False,True
