FollowerTag,FollowedTag,Date,Hour,IsMuted,NotificationsActive
brooksrichard,rachel62,2020-04-19,02:51,False,True
richardsonjanet,qdaniels,2021-10-09,14:37,True,False
rbradley,bryan52,2020-11-25,18:41,False,True
allensarah,jesse23,2023-08-29,06:42,True,False
scottthomas,robert55,2020-02-15,13:38,False,True
summerandrews,heidi75,2020-09-04,12:55,False,True
charles73,thomas01,2021-07-21,17:19,False,True
kristin16,amandalarson,2022-05-14,10:12,True,False
kellijones,rangeldiana,2023-07-26,03:17,False,True
isabelduncan,sdixon,2020-07-05,19:12,True,False
leslie18,oturner,2022-04-27,05:00,False,True
aaronalvarado,dakota89,2020-05-12,18:34,True,False
medinamichelle,uyang,2023-05-30,14:44,False,True
ocooke,matthewblake,2020-01-22,12:46,True,False
alopez,lauralevine,2022-10-08,07:33,True,False
kunderwood,morrisonmichelle,2021-04-21,21:37,True,False
lgarrison,jacquelinemcgee,2021-11-26,15:26,True,False
sullivanjoseph,montgomeryscott,2023-09-14,13:33,True,False
michael86,warrencraig,2024-02-06,10:05,False,True
chamberswilliam,elliottbradley,2022-04-01,11:47,False,True
dmercer,ocarter,2024-03-04,11:47,False,True
fharper,martinezdebra,2022-09-12,12:39,True,False
daryloneill,wdonovan,2022-07-12,21:47,False,True
jeffreydillon,scunningham,2021-05-20,01:21,True,False
browntravis,kristengarrett,2022-09-04,15:44,True,False
bennettjesus,cmills,2023-07-31,23:20,False,True
brett55,tbishop,2020-09-12,23:44,True,False
joshua47,hodgeskimberly,2024-02-11,22:49,False,True
barkerjulie,sabrinalarson,2023-09-24,04:40,True,False
shawncontreras,jacobthompson,2021-04-07,15:00,True,False
mary39,jamesalyssa,2020-08-30,18:49,True,False
cartertheresa,michael71,2021-10-04,08:43,False,True
kimberlyhart,vwashington,2022-05-30,17:39,True,False
danielle90,zlee,2022-10-21,12:50,False,True
brownkevin,jeremythompson,2020-09-12,16:30,True,False
ypatterson,richardcunningham,2024-02-06,20:12,True,False
jane30,sthompson,2024-02-20,05:01,False,True
joshua72,aaronpennington,2021-02-12,05:33,True,False
sarahlarsen,thomasanita,2022-09-02,00:54,True,False
kevinmorgan,moorejohn,2021-02-16,08:43,True,False
stephenestes,parkeradriana,2020-06-16,16:56,False,True
caroline90,brandi52,2021-06-22,20:59,False,True
lopezchristopher,nicolelong,2021-12-02,05:02,False,True
robert26,samantha52,2024-01-17,14:48,False,True
seancook,michellemarshall,2021-02-15,12:39,False,True
donaldcooper,wcarroll,2023-08-28,10:05,True,False
maria35,george71,2020-11-18,20:12,False,True
elizabethprice,brookscindy,2024-03-16,23:13,True,False
mtucker,johnsmith,2023-12-05,09:31,True,False
stephen75,hwalker,2022-08-01,19:53,True,False
jaime39,matthew06,2023-06-18,19:51,False,True
hcosta,christina22,2021-04-06,15:59,False,True
pcampbell,qlopez,2021-05-23,20:44,False,True
james43,xjordan,2023-05-22,12:10,False,True
robertjohnson,angelafowler,2020-10-20,02:51,False,True
ricardo14,dominique24,2024-02-28,01:52,True,False
kramerdanielle,wcarroll,2023-02-20,22:28,False,True
jacksontiffany,amaynard,2022-03-27,01:57,False,True
riverajonathan,hgilbert,2022-07-08,11:22,True,False
ryanlawrence,kevinknox,2020-09-16,00:22,False,True
benjamin09,dcohen,2023-03-09,22:33,True,False
calhounpatricia,juansmith,2020-08-24,18:25,True,False
robert23,xwheeler,2023-07-30,13:23,True,False
garyparker,gibsoncrystal,2022-04-09,22:31,False,True
pnorris,william25,2022-02-08,19:02,True,False
lgarrison,opotter,2022-04-13,18:32,True,False
nking,dawsoncarrie,2024-03-15,15:38,False,True
raymondlucas,melissa21,2020-05-11,15:46,False,True
stephanieballard,cardenasregina,2021-12-07,02:38,False,True
harrisonchristopher,taylorcynthia,2023-10-27,20:51,True,False
pgarza,zacharycunningham,2023-07-02,19:50,True,False
joshua47,ppierce,2022-08-04,11:33,True,False
zbailey,danielreed,2021-05-20,09:22,True,False
danielleclark,potterrichard,2022-01-31,08:27,True,False
davidgonzalez,wolfjulie,2021-04-09,18:34,False,True
lauralevine,megan33,2022-03-14,21:59,False,True
bmcclain,igrant,2021-07-17,23:32,True,False
nfletcher,longerica,2024-02-29,22:56,True,False
joshua62,vaughanwilliam,2020-02-09,01:26,False,True
pattontimothy,vaughanwilliam,2021-10-08,12:48,True,False
gsmith,qhart,2020-01-23,10:17,False,True
fsmith,danielrivers,2023-12-26,23:56,False,True
emilyandrews,joseph56,2020-08-08,07:25,False,True
melissa49,brianmeyer,2022-07-17,22:15,False,True
brandon44,mhaynes,2020-04-11,19:59,True,False
alopez,ecombs,2020-04-27,15:19,False,True
jenniferperez,briggsamy,2024-01-29,01:23,True,False
jesse12,brandon29,2021-08-22,05:08,False,True
davenportjennifer,aharris,2020-09-11,07:58,False,True
llopez,lauraphelps,2022-12-16,04:10,False,True
jay03,tdavis,2021-04-18,10:56,False,True
michellemonroe,james56,2022-04-27,07:47,False,True
idixon,donna25,2020-02-02,05:23,False,True
ibrown,zmorse,2023-04-10,05:14,False,True
rbradley,bryanbenson,2021-06-28,03:22,True,False
ccastaneda,maciasnancy,2022-01-17,17:11,False,True
davidcarter,walterrobin,2021-05-31,11:34,False,True
jason87,jonathanzuniga,2023-06-22,03:36,True,False
wroy,shermanjoseph,2021-03-06,20:04,False,True
jeremyvasquez,troy65,2022-06-19,10:30,True,False
vancedeborah,qoconnor,2020-04-10,01:54,False,True
jennifer62,jbender,2022-04-21,23:40,True,False
wrightkimberly,davidgonzalez,2022-07-22,13:51,True,False
barbaraberg,kgregory,2023-05-21,11:12,True,False
lisathomas,normanlisa,2020-10-14,08:21,False,True
stevensdebra,marycoffey,2021-12-02,05:35,True,False
colejustin,paul03,2020-12-29,06:03,True,False
medinacarrie,anthony80,2020-12-14,02:03,False,True
kellyjennifer,nfernandez,2020-02-22,23:39,True,False
chandlerbrian,marywilliams,2020-09-06,11:59,True,False
ehunter,alyssa80,2023-06-15,19:37,True,False
chavezrobert,thomas26,2022-11-15,21:13,True,False
tatkins,michael84,2023-04-22,22:41,True,False
fmorales,michaeljames,2023-03-02,07:38,False,True
srose,ewingcrystal,2021-02-10,22:24,False,True
chenallison,derek80,2024-02-02,17:52,False,True
eric95,glendurham,2023-06-06,02:37,True,False
fmitchell,perezderrick,2023-08-27,09:57,True,False
martinezjoseph,croth,2021-06-08,02:26,True,False
daryloneill,scunningham,2022-08-11,20:47,True,False
westkristina,salinasapril,2022-09-28,22:04,True,False
qschneider,shelby19,2020-09-25,20:33,True,False
davenportjennifer,qmorgan,2022-06-10,18:18,False,True
jcampbell,kathleen85,2023-07-07,07:40,False,True
james98,alishawillis,2023-09-30,23:27,True,False
jeremy77,karenshort,2021-06-19,01:39,True,False
shellybrown,morseroy,2022-03-22,10:55,True,False
loretta43,wmueller,2022-06-18,03:20,True,False
oburgess,nicole26,2020-09-28,14:24,True,False
bakerlisa,kmartin,2020-01-28,09:17,True,False
christophergarner,wcarlson,2023-06-05,10:19,False,True
james73,pjacobs,2021-01-18,16:26,True,False
michael84,stephenfaulkner,2020-08-07,21:08,True,False
iklein,boydbrandon,2023-05-29,06:17,False,True
carterangela,michelle02,2022-05-24,07:43,True,False
bsmith,snyderlaurie,2020-02-26,22:03,False,True
wrightdonald,eileenmendez,2021-06-25,19:10,False,True
garciapatricia,abigailhayden,2021-05-19,15:27,True,False
robert22,haleymatthews,2022-12-31,00:08,True,False
ogibson,wchambers,2022-06-12,07:25,True,False
courtney15,whitejoshua,2023-03-05,22:24,False,True
kevin56,lrogers,2022-10-27,01:47,False,True
longerica,collinschad,2022-07-08,17:39,True,False
pcarson,shawn49,2023-02-17,14:11,True,False
cduncan,tamara08,2023-12-11,11:11,True,False
bellelizabeth,jessicabrewer,2023-01-02,11:02,False,True
johnsoncarla,woodwardclarence,2022-08-16,13:50,False,True
benjaminkim,davidbyrd,2022-12-11,23:44,False,True
egordon,rowelauren,2022-01-19,02:01,True,False
obaker,rdonaldson,2020-05-29,05:08,False,True
wendyjohnson,ryan57,2020-08-24,20:51,True,False
katherine30,cmartin,2022-11-27,06:19,True,False
pduffy,brandyvaldez,2022-04-17,17:44,True,False
kathryndiaz,colemanjulia,2024-02-14,09:21,False,True
ycarlson,christine40,2021-07-28,02:05,True,False
zbarnes,kayla28,2021-01-19,22:39,False,True
patriciawilson,dcollins,2023-06-02,22:32,False,True
jessica23,barbarabarnett,2022-04-07,23:10,True,False
zleblanc,wwilliams,2021-06-15,08:38,False,True
jacobfrank,bradleyhatfield,2023-05-16,07:34,True,False
pjennings,grahamthomas,2022-04-15,08:02,True,False
taylorharvey,richardswilliam,2020-02-03,14:41,True,False
sherry44,jenniferhill,2020-01-11,22:01,False,True
ericerickson,morgankimberly,2021-08-29,23:48,True,False
vincent85,david73,2020-02-14,00:10,False,True
youngcolleen,dixonrachel,2021-05-23,02:22,True,False
qjensen,danielle33,2022-07-15,08:32,True,False
umarquez,monique84,2022-02-17,11:09,True,False
james98,millercrystal,2020-10-02,17:11,False,True
john44,yreed,2021-05-24,02:15,True,False
brownamanda,mitchellandrew,2022-03-15,19:46,True,False
kevin56,millerkurt,2022-05-12,14:25,False,True
hallmatthew,michael26,2023-12-28,05:56,False,True
qmoss,nancyingram,2021-01-21,07:26,True,False
jerrybarnes,jennifer71,2021-02-23,17:42,True,False
brandon57,rebeccasoto,2022-10-23,19:58,True,False
danielrivers,gkennedy,2021-11-10,19:39,False,True
april04,morganwhite,2023-12-01,15:55,False,True
nvaughn,joshua76,2022-06-24,13:49,True,False
haleymiller,virginianorman,2021-10-31,13:33,True,False
amy63,tiffany09,2022-12-11,20:20,True,False
sjackson,tayloredwin,2021-10-25,16:11,False,True
jlong,zjohnson,2020-09-28,00:38,False,True
greenkelly,miguel35,2022-11-06,06:39,True,False
dmason,pjohnson,2021-06-15,17:52,False,True
daniel31,ruizkatie,2023-11-01,15:02,False,True
steve31,donna25,2020-11-13,17:24,True,False
latoya91,thomaspatricia,2023-06-06,23:35,False,True
pallen,glennangela,2023-11-21,13:52,True,False
mstewart,rachelmoore,2023-09-08,05:25,False,True
phayes,gracesnyder,2021-01-27,07:56,True,False
zavalachristopher,stephanie44,2020-09-30,21:58,True,False
christinegarner,hensleyjason,2023-11-24,02:30,True,False
elliskelly,deannajohnson,2021-01-03,22:33,True,False
david14,kristina44,2023-04-04,10:27,False,True
elizabeth22,marie29,2022-07-27,01:56,True,False
wisesusan,ulivingston,2022-11-09,19:54,False,True
lisalong,xrosario,2021-09-08,06:00,True,False
tclark,matthew63,2023-06-14,00:34,False,True
frostbrian,rperry,2021-12-22,12:10,True,False
alvaradodanielle,henry11,2023-04-23,20:26,False,True
byang,belladam,2023-11-01,16:41,False,True
joseph57,aguilartheresa,2020-06-25,02:08,False,True
joneslaura,ricardo03,2021-04-20,14:36,False,True
thompsonjames,cmcclain,2020-09-13,11:12,True,False
nfletcher,matthewgonzalez,2023-08-13,12:55,True,False
michael25,idennis,2021-05-07,02:34,False,True
gonzalezapril,bsalinas,2023-01-08,09:21,False,True
melissa03,skinnerbradley,2021-04-22,04:47,True,False
nchan,qhart,2020-09-30,07:47,True,False
leejudy,smithchristopher,2022-10-17,08:56,True,False
phyllis91,patricia01,2023-05-23,14:38,False,True
nicolecummings,matthew67,2021-10-14,04:54,True,False
lisa27,anthonyspence,2021-01-04,21:52,True,False
khanmolly,nicholsmatthew,2023-06-30,09:30,True,False
choicatherine,amurray,2023-06-23,11:47,False,True
mwilson,latoya91,2020-01-13,16:25,True,False
csmith,mark57,2021-05-19,18:21,False,True
johnwilson,normanlisa,2022-05-09,17:18,True,False
oliviafisher,ashley71,2022-11-13,20:55,False,True
rodriguezcalvin,agonzales,2022-08-12,00:20,False,True
sarahshields,shelby52,2022-03-28,07:52,False,True
juansmith,hunter93,2020-07-19,08:50,False,True
palmerteresa,roberto24,2023-06-02,11:56,False,True
drichardson,rgreer,2020-03-09,17:15,False,True
timothyjohnson,juliawiggins,2023-03-29,03:54,False,True
uwilliams,asanchez,2020-04-20,19:10,True,False
ashleymyers,dbarton,2023-07-30,19:42,False,True
patriciabean,amandasalinas,2024-02-17,19:45,True,False
thomas81,haneysusan,2020-02-07,19:22,True,False
jeffrey81,jeffrey14,2020-04-21,01:24,True,False
rpratt,sharon96,2023-12-12,23:25,False,True
corey31,ztran,2020-09-05,12:19,True,False
donna17,christopher84,2020-07-02,18:44,False,True
bellcody,amatthews,2022-04-12,03:15,False,True
melvin55,jennifer22,2020-06-07,01:17,True,False
waltersedward,lwilliams,2020-04-18,05:26,True,False
wabbott,joannelliott,2021-02-19,05:01,False,True
pandrews,rebeccastone,2020-04-16,09:08,False,True
juansmith,davidcoffey,2023-09-05,06:03,True,False
kkane,paula12,2022-01-27,11:04,True,False
mooredawn,miguel35,2023-09-23,07:21,False,True
kari05,jennifer50,2022-11-27,02:51,False,True
vanessaandersen,vgriffin,2023-10-25,07:50,False,True
nicholasweaver,jcarr,2021-12-22,06:11,False,True
edward14,judith39,2024-01-27,14:18,True,False
stacey10,barreramatthew,2021-12-19,18:52,False,True
ronnie37,melissa71,2020-12-14,12:18,True,False
miketorres,angelabest,2023-06-21,04:45,False,True
kgregory,angelaking,2021-01-24,22:22,True,False
kmurphy,ghammond,2023-11-09,11:14,True,False
browncalvin,cooperwilliam,2022-08-10,16:22,True,False
schaeferjames,eshort,2022-02-12,02:13,False,True
kelly45,whill,2022-10-11,03:27,False,True
robertbrennan,lisa44,2021-09-01,07:01,True,False
lopezrichard,brett55,2023-09-27,18:52,True,False
terrance20,nancyjohnson,2021-02-21,04:10,True,False
mark57,uramirez,2021-11-15,09:53,True,False
clarksandra,aguilartheresa,2023-11-28,18:12,True,False
thomasanita,jessecallahan,2020-10-15,13:46,True,False
vegajohn,matthew81,2020-10-10,10:12,True,False
hollyschultz,melissa47,2023-12-12,08:13,True,False
carolynmccoy,dkelly,2020-03-16,03:52,False,True
sarah19,kevinperez,2023-06-24,07:15,False,True
gregory08,jerrymcmahon,2021-05-01,20:35,True,False
mcclurebrett,danielreed,2023-02-13,20:02,False,True
raymond07,ryanbryce,2021-08-02,18:45,True,False
crystallewis,wday,2022-12-03,21:15,True,False
michaelstevens,alex17,2022-02-07,19:07,False,True
mooneyapril,mendozaanthony,2023-03-27,15:24,False,True
thomasramos,nicholas98,2021-06-29,09:47,True,False
hcosta,amandalarson,2023-04-09,03:45,True,False
bowmanashley,conniehayes,2023-01-03,23:13,False,True
twilliams,grahamthomas,2021-01-03,01:57,True,False
david20,mooremelissa,2024-01-19,05:01,True,False
ivazquez,gregory11,2020-08-04,03:33,False,True
leegary,ashley35,2021-01-22,00:03,True,False
owalton,brianmeyer,2020-06-04,14:40,False,True
deborahholt,hflores,2022-09-13,01:10,True,False
megan43,lewisjennifer,2021-05-14,18:48,False,True
joshua63,jeffrey14,2020-06-30,22:28,True,False
william81,natalieking,2023-10-09,18:31,False,True
aguilarsharon,sarahshields,2023-08-09,09:59,True,False
vquinn,andrewsjennifer,2022-01-10,19:08,False,True
brownkevin,sabrinalarson,2021-10-28,05:20,True,False
michelle63,abigail25,2022-05-23,20:36,False,True
richardsonjanet,mitchell78,2024-01-24,18:26,False,True
coxdana,curtis46,2024-03-08,17:38,False,True
barberdavid,clarkejohn,2023-09-06,00:49,False,True
anthony59,ithompson,2023-07-04,13:52,True,False
hughesnathan,christinegrant,2022-06-05,19:45,False,True
katelynmoore,rbrown,2020-07-31,07:33,False,True
brian96,rhonda75,2020-07-12,07:14,False,True
garyshaw,jennifer64,2023-07-06,07:22,True,False
james46,adam14,2020-06-29,12:39,False,True
alexandria79,phillipsdarrell,2022-11-09,03:53,False,True
marcusmoore,saundersmorgan,2022-09-21,17:02,False,True
zvargas,michael65,2020-02-21,23:29,False,True
bhall,ryanadams,2021-01-20,05:19,False,True
joshuahughes,michael70,2021-09-10,10:25,True,False
kanelance,gonzalezterri,2020-03-01,22:01,True,False
amanda32,gregorysimmons,2020-01-28,07:14,False,True
garzakimberly,emiller,2021-03-27,18:20,False,True
chancynthia,amy05,2022-05-17,11:21,False,True
rwhite,alexander10,2021-07-05,10:25,True,False
michellegarcia,zacharybradley,2023-08-25,13:29,False,True
leenatasha,dylan47,2020-09-27,06:10,False,True
bauerjeremy,phillip98,2020-02-23,22:47,True,False
fgrant,williamselizabeth,2022-09-23,05:22,False,True
oherrera,milleredward,2021-10-26,10:37,True,False
ehenry,perezlisa,2022-02-03,18:02,False,True
knavarro,schwartzstephen,2020-01-14,16:48,False,True
melanierodriguez,robertdunn,2023-02-06,06:04,True,False
richardrangel,coxerica,2020-02-23,13:10,False,True
ybarr,paigejenkins,2023-12-08,23:02,False,True
ocaldwell,thomaspatricia,2020-03-13,16:57,True,False
christinepayne,jaredmartinez,2020-10-23,00:03,True,False
martinezmichele,moorekenneth,2023-11-29,04:59,True,False
grossapril,reynoldsjason,2023-01-11,05:05,True,False
acostamargaret,tbanks,2023-08-22,05:59,False,True
duanele,gonzalezamy,2022-12-24,03:00,False,True
jensenluis,joshua72,2023-12-04,18:27,True,False
pwashington,kathryn19,2020-11-12,16:00,True,False
malonejanet,buckstanley,2021-08-21,08:06,True,False
yhodges,angel68,2022-07-28,04:35,False,True
nguyendonald,wsimmons,2021-05-02,19:35,False,True
christophermanning,amytrevino,2022-02-13,06:23,False,True
joycejoseph,crobertson,2022-09-14,02:41,True,False
brownmark,grahamkellie,2020-03-03,07:06,True,False
myerschristopher,brett55,2020-10-11,02:08,True,False
bryan34,fnoble,2024-01-20,12:11,True,False
laurie65,joshua40,2021-05-09,04:21,False,True
rphillips,ulivingston,2022-03-15,03:13,False,True
stevenlopez,pamelaschaefer,2023-05-29,22:09,True,False
garyshaw,victoria14,2022-09-14,14:34,True,False
coltonmartin,butlerjay,2023-03-16,09:52,False,True
tuckerashley,williamsjulia,2024-04-06,10:37,True,False
brandon79,annakane,2021-02-27,02:31,True,False
michael49,richard79,2022-09-30,20:17,True,False
barronpamela,xberg,2021-05-26,13:18,False,True
aguilarcarla,peter07,2023-04-19,11:20,True,False
scarter,stacy10,2021-01-19,16:23,True,False
vaughanwilliam,johnsonelizabeth,2021-04-23,12:05,True,False
portercynthia,lloydpaul,2022-01-11,16:16,False,True
don29,brianoliver,2022-07-01,06:42,True,False
johnsjoseph,williamscrystal,2023-07-21,02:24,False,True
lisacantu,johnbradford,2022-06-22,18:14,False,True
jonathan21,patrick17,2021-10-10,17:34,True,False
wisesusan,mullenmichael,2023-08-29,10:36,True,False
ponceamanda,todd19,2022-04-28,23:20,True,False
wmorales,hsmith,2020-12-06,16:26,True,False
vangkelli,colondanielle,2022-05-17,02:16,False,True
andrewkeith,curryanna,2021-09-30,04:39,False,True
otran,romeroclinton,2021-07-08,19:08,True,False
ricejoshua,lwilliams,2020-04-14,19:57,False,True
michael13,ibarrett,2020-12-17,06:28,True,False
andreadaugherty,elliottannette,2020-11-09,12:32,False,True
john30,charles81,2022-12-10,00:37,False,True
zbarnes,amanda05,2023-05-01,22:34,False,True
mferguson,aguilartheresa,2021-04-10,20:03,False,True
gabrieladams,ltaylor,2022-03-08,19:56,True,False
faulknerrodney,mariacrosby,2021-10-19,23:13,False,True
careyjoseph,debramartin,2023-08-20,12:29,True,False
ashley71,kevin41,2020-04-22,22:53,True,False
riveratimothy,ithompson,2023-08-04,00:27,False,True
bowerspamela,clarkejohn,2020-03-31,10:02,False,True
paulalvarado,emilyandrews,2021-12-09,03:06,True,False
william51,kimberly07,2020-03-29,10:33,True,False
whitepaul,sarah58,2021-08-23,21:49,True,False
kimberlyvelez,harrispaul,2022-10-16,10:23,False,True
prestontodd,lisa15,2023-02-14,13:14,False,True
ashlee73,williamsonelizabeth,2021-09-11,09:50,False,True
michael52,grimeschris,2021-05-27,02:45,False,True
atkinsnoah,nicholastravis,2022-07-13,00:29,True,False
cory79,mariasoto,2021-03-30,06:59,True,False
kellerjulie,kshelton,2021-10-30,22:06,True,False
karenshelton,markgarcia,2021-06-05,13:51,False,True
jacquelinelambert,joneslaura,2021-09-22,05:24,True,False
eduardo53,robert93,2021-10-30,13:55,True,False
daniel74,laura90,2022-08-20,03:59,True,False
cwalters,anthonyjohnson,2023-02-09,02:15,False,True
wongmegan,francisco63,2020-07-25,15:20,False,True
melissa79,gbennett,2021-11-10,06:48,False,True
