UserTag,TweetId,TimeStamp,HasMedia,HasPoll,Mentions
gillmichele,LdghRDOUl,2020-12-28,True,True,"wattschristopher,brittany19,jesse61"
pamelaryan,yN,2021-09-21,True,False,"ashley84,qlee,bbell"
christopher63,nmhBnpv,2021-10-07,False,False,"hmyers,bowenpeter,pmiller"
sarahhamilton,PMmdED,2021-01-12,True,True,"julie65,edward88,dshepherd"
pthompson,ViJqlkP,2021-07-19,False,False,"turnerjoshua,ggill,foxmegan"
twright,FkAmbvEb,2020-01-09,False,True,"vthompson,james03,william60"
briancurtis,JARmDNpJHM,2024-02-20,True,False,"logancarrie,pagecarrie,omiller"
doughertytracey,YqA,2020-10-26,False,True,"michelleleonard,melissa40,xholden"
stacypotts,CSf,2023-03-22,False,False,"millerangela,mendozaroberto,christopher36"
ryan61,ySdEk,2022-03-19,True,True,"gwilliams,ymorgan,wayneklein"
ngarcia,xYKMIdLfqB,2023-12-09,False,False,"noconnor,megangilbert,alexandria91"
alexandra16,WGxo,2022-06-22,True,True,"stevenjohnson,ashleycooper,amandaallen"
lisa79,SGttGpnxNr,2022-08-27,True,False,"yperry,matthewlarsen,nortontracy"
kellybrian,BLc,2020-06-01,True,False,"hubbardmatthew,coxolivia,taylordavid"
wcarlson,NNU,2022-04-06,True,False,"christopherrodgers,ybutler,danielle93"
jacob52,RBvnzgMXU,2021-02-27,True,True,"mrogers,james69,campbelldillon"
davisnancy,xzs,2021-04-03,True,True,"randallchavez,anthonymiller,michael54"
rachael20,Mqgc,2022-06-02,True,True,"devonmartinez,leahgarcia,christophercastro"
ismith,iG,2022-09-08,False,False,"patelgeorge,sherry47,jeffrey44"
conniebush,PS,2020-10-13,False,True,"carloswilson,jewing,craig81"
annettelove,aRsKrWANCF,2020-12-12,True,True,"steven04,mckenziesampson,nramos"
jamesmata,Fszq,2020-02-04,False,True,"jayperez,jerrydonaldson,fernandezrobin"
katherine69,IZ,2022-03-06,True,True,"stephencollins,careyalexandra,gary11"
lyoung,zfKDNaFzL,2022-06-26,True,True,"mullinsrichard,iallen,judithwilliams"
littlesteven,CmgUZmgsng,2023-11-22,True,True,"carriecraig,millernatasha,rgonzalez"
michelle28,jnw,2024-04-12,True,False,"michaelbenson,ezavala,christyreynolds"
dalepope,XtXM,2022-04-29,False,False,"andrewgates,reesekatherine,zedwards"
thompsondenise,wjPgB,2024-04-13,True,True,"elizabethreese,kimberlyhaas,lyates"
zwood,hLaI,2022-03-06,False,True,"scotthannah,underwoodstephanie,xchavez"
robert02,bRpuiKzUvk,2024-01-26,True,False,"ojacobson,amandaallen,hallbruce"
ocalhoun,nXAgbRH,2021-01-18,True,True,"hhouston,woodjeffrey,vanessa95"
joshuajones,AYmduxVK,2020-11-27,False,False,"deborahhorne,kingjacob,joshua76"
dmartin,IhVMp,2021-08-08,False,False,"bellleah,palmernancy,tiffany72"
jameswright,XEu,2022-01-23,False,True,"tdudley,shelly42,perkinslindsay"
rhodescarolyn,hvF,2022-09-26,False,True,"yhill,fpierce,james54"
emma66,CDqSQlzIOo,2020-03-26,True,True,"zthompson,amber13,thompsondaniel"
ruizkevin,IU,2023-03-14,False,True,"scottshaw,annewallace,davidmoore"
vanessa95,psneeiXo,2023-07-01,True,True,"rachelmoreno,joshua76,walkernathan"
reedbrian,otJbNrFGf,2020-11-01,True,True,"theresa51,cheryl46,turnercarrie"
tiffany94,JhJi,2023-10-12,False,True,"fowlerdavid,mary64,kylehuff"
charvey,ZKfMPJSq,2022-11-08,True,True,"sonya27,wdavies,byoung"
wshepherd,PdNjKfXhkU,2022-03-22,True,True,"alexanderkimberly,webbkelly,omarlarson"
christina79,aLMxGQTFZG,2022-12-22,False,False,"gonzalesandrew,ericwheeler,donald95"
millerangela,XaHUfa,2022-04-07,False,True,"qperez,josephmolina,fischerpeter"
jordan64,kthFvfZuG,2024-01-13,False,False,"nromero,logancarrie,jessicaweber"
lopezchristopher,QCmGaZVIlX,2022-03-19,False,True,"rgolden,benjaminnielsen,arogers"
craig81,vENqfjAbd,2020-01-26,True,False,"gregorycline,matthewgomez,john73"
uhubbard,kAPEa,2023-12-18,True,False,"rebeccagonzalez,anthonymichael,brittany81"
kevans,LEr,2023-11-01,False,False,"iporter,portiz,lgraham"
phernandez,nh,2021-01-23,True,True,"margaretmartinez,jbrown,hinestyler"
gregory40,wBlMY,2021-05-25,False,True,"oliverjulie,jenniferduncan,dalvarez"
tiffany37,eF,2022-09-21,False,True,"hensonfrank,alyssa00,nwoods"
nicholasdixon,dUdXuLLFv,2024-02-19,False,False,"tdouglas,rosedanielle,christopherwilliams"
jill14,yOfJJeVSRl,2020-11-18,False,True,"pbailey,sjohnson,griffithjames"
davidpatel,pvkUfjrD,2023-07-15,False,True,"joelpierce,hansenjessica,scott43"
ashley79,UBj,2021-02-03,True,True,"micheleblevins,larrymorgan,craigriley"
andrew68,ElHPsSa,2023-04-01,True,True,"seanthompson,seth39,jamesmyers"
johnsonjacob,vmr,2020-05-30,True,False,"anthony06,christopher88,joseph15"
fanderson,QbexSl,2023-06-07,True,True,"samuelhuang,robertocasey,alison62"
williamschristina,rLOOs,2023-07-22,False,False,"daniel00,kathryn47,michaelcarney"
pricekenneth,HeaYCH,2022-12-22,True,False,"amber13,dfox,laura51"
briannawaller,Whzhxw,2022-04-25,True,True,"wardsandra,porternicole,garyyates"
josephhoward,ToF,2022-04-20,False,False,"brentking,dclark,cassandra40"
carla15,RLUTaFLPW,2021-02-12,False,False,"abautista,ecunningham,rachael49"
xanderson,hR,2021-01-14,False,False,"karla45,traceyschultz,holmeschase"
tdavis,dPTBLz,2021-09-06,False,False,"kklein,collinschristina,pallen"
ngates,dCNTLVDaR,2020-07-11,False,False,"scottwilson,anthony33,cheryl53"
jake56,FUueTR,2020-10-08,True,True,"kendramora,morgansanchez,hweber"
keithholder,CaASCpIK,2022-02-24,False,False,"gregory03,swhite,jonesrobert"
ulane,tJunie,2023-03-08,False,False,"diazkristen,jesse61,ichandler"
enelson,cCaAzMrn,2023-10-04,True,True,"buchanandenise,david75,vicki21"
bradley59,igaKW,2022-04-08,True,True,"garrisonsteven,samuel78,cgoodwin"
thompsonscott,ZLTSpXipv,2021-11-25,False,False,"carsoncatherine,james85,james70"
ywright,MYIJ,2022-08-30,False,False,"amurray,sjohnson,charlesibarra"
mcknightlindsay,vVdRBZ,2023-05-14,False,False,"denisewilson,johnsonbenjamin,priceapril"
rtran,gX,2020-09-26,True,True,"briancurtis,darren39,ruizstacy"
joseph75,SXV,2024-02-20,True,True,"anthony06,morrismarissa,joshuawilcox"
wwilliams,hSHS,2021-06-29,False,False,"alexander02,kenneth35,jose93"
rachaelbowman,bFR,2023-06-19,False,False,"prestonshannon,danielbrock,clarkpaige"
aaronlewis,kdXpY,2020-11-23,True,True,"paulchristian,megangilbert,birdseth"
ucunningham,QsTwl,2021-06-08,False,False,"lisa17,moorethomas,bmorgan"
estradabrandy,BHmbVxniwM,2024-01-21,False,False,"david78,phillipssherry,kelly50"
christopher59,ZmNnJjSYdH,2022-05-13,True,True,"cassandra12,peter33,danielle93"
smithrodney,wGTBlkFkN,2021-08-27,True,True,"shawn59,thomasheather,michael81"
gwest,grtcU,2020-10-17,False,True,"brendajames,christopher26,ugoodwin"
joshuawerner,QPluNtkhHT,2020-12-18,False,True,"munozandrew,pgomez,michaelsmith"
nrangel,drzuRD,2022-07-22,False,True,"boylekatie,cclark,ericwheeler"
lauramitchell,AX,2022-09-15,False,False,"sandra28,oconnelljohnny,apena"
jonesalexander,kMZOpsS,2023-09-10,False,False,"brenda09,conwaykenneth,spencerallen"
fisherdaniel,HlcVb,2023-12-08,False,False,"michael26,molinaraymond,herreradiana"
allen80,rCSSQe,2021-10-15,False,True,"johnsonbenjamin,akoch,tstevens"
russell78,qAdL,2021-02-15,False,False,"thomasheather,zachary49,westdonna"
bradley59,gsJeUCRlYk,2021-06-08,False,False,"kristenpetty,cruzjohn,darrenmendez"
lisascott,SNIdWW,2023-02-03,False,False,"klane,benjaminklein,donald78"
melissawhite,VESrBW,2020-12-04,False,True,"christopher70,wendy90,candice88"
terri11,uNVPJ,2023-12-08,False,True,"gibbsdaniel,cheryl23,sheenasmith"
stephanie36,AmFp,2020-04-10,False,False,"osanders,angelamurphy,youngalexander"
andrew62,Dta,2022-02-11,False,False,"kellyclaudia,jessica01,johnsonkenneth"
nicolesutton,HkNWn,2023-05-15,True,False,"pgreen,frostbenjamin,chambersjessica"
brucerobinson,XWM,2024-04-16,False,True,"rwhitney,sweeneycole,nicolewood"
qbates,mxneS,2020-06-11,True,True,"buchananjonathan,maria36,kyledavis"
nancy95,CQIPiKANx,2020-01-15,True,False,"lucasmiller,howardkelly,cooknicole"
knightleslie,HyTrGBhi,2024-03-06,True,True,"curtis56,tlyons,alejandro32"
jennifercarlson,AM,2022-11-30,True,False,"debrasmith,andrewhouston,wsantiago"
lucasmiller,HFz,2023-04-01,False,True,"kelly93,nicholas66,campbelldavid"
larsonheather,wpqMoaSKS,2021-08-01,False,True,"smithsusan,alex21,sarahcase"
susanortega,Mvr,2024-03-31,False,True,"reneeherrera,christopher65,sullivansusan"
megangordon,KSMw,2022-10-17,True,False,"michael67,zgalvan,edward98"
charles46,EtSLMKNzTF,2020-09-14,False,False,"davidnelson,tyleranna,thompsondenise"
dennisrobinson,QJSP,2020-06-01,True,True,"williecampbell,tmoore,william94"
michaelrivera,tkdObA,2022-10-29,False,False,"pbates,laurie40,michaelharrison"
ashaw,ExDPuQsoPR,2021-04-30,False,False,"kristi67,ohart,bdelgado"
thomaselizabeth,UIvndL,2023-12-04,False,True,"bergmark,millerlouis,harriskathleen"
scottlopez,KYJvzeH,2020-02-16,False,True,"cooperdrew,thomasdebra,jimmy33"
alyssa48,JleCj,2022-11-06,True,True,"yhogan,brivera,jordanallison"
edward28,nyYjiTw,2021-01-15,True,False,"nhuang,taylorjason,jared50"
benjaminnielsen,xMm,2022-09-30,True,True,"adriennehines,amandaknight,rodriguezjames"
frostbenjamin,OzDHvVjBnw,2022-06-28,False,False,"njohnson,parkeramanda,chadevans"
zachary66,DCMtjKP,2021-08-17,False,False,"dianefigueroa,turnerjoshua,rwagner"
qbennett,Bdk,2020-08-31,True,False,"jake56,charles90,kyle38"
rmartin,PTbIYYiJ,2020-02-10,True,True,"kgonzalez,scottobrien,hannah91"
qchoi,PhGDfFY,2022-07-11,False,True,"ygonzales,bradylarson,julia46"
anthonyestrada,tLQl,2020-06-29,True,False,"stewartemily,eanderson,andrewcampbell"
yzuniga,UuLJQBTj,2022-10-08,False,True,"reyesrhonda,matthew49,taylormichael"
chamberscody,qbu,2021-03-21,False,False,"michellehopkins,jennifer12,brandon67"
sullivanandrea,UTqsg,2020-08-06,True,True,"shawn61,pdouglas,smithjason"
kelly42,uafF,2023-07-17,False,False,"joshua27,millernatasha,sara34"
taylormichael,SWWFgs,2020-03-15,False,True,"elizabethhendrix,geraldyoung,westdillon"
parklaura,tENBlMqsPc,2020-08-31,False,True,"uboyd,wadedon,albert92"
lovejoshua,zgmzBUzag,2023-09-25,True,True,"katherinehubbard,burkechristopher,philip94"
brownsonya,RPYGvx,2020-08-25,False,False,"qdavis,mcleanamanda,griffintodd"
trevorgibson,kqxmbG,2024-02-05,True,False,"christinegates,lauren95,thomas76"
xlittle,YJl,2023-06-08,False,True,"joseph82,proctornatalie,dianefigueroa"
pbray,vkVSolqn,2020-05-13,False,True,"jhenry,cody41,iwolfe"
sfranklin,dfL,2021-09-23,False,False,"leah70,michelethompson,kendra06"
newmanmelissa,NIUtTvuzmP,2021-07-03,False,True,"ashleyreed,sharon95,careyalexandra"
georgecooley,GIvtmsDxo,2023-02-07,False,False,"longkim,suzanne03,iburton"
twells,Ki,2022-12-01,False,True,"zmiller,leerobin,deckeralejandra"
liphillip,uqyIC,2022-06-11,False,True,"ipark,marymoore,alexanderjason"
aaronhill,bl,2022-09-28,True,True,"bradbrewer,dlarson,dawn56"
madison26,rCGTGzoLZ,2024-01-18,False,True,"ericthompson,rclarke,michellereilly"
cartergregory,YszkUlFYRM,2023-07-20,False,True,"paulchristian,gevans,fsheppard"
zwright,higfUYa,2020-06-19,False,True,"russellemily,nancybryan,kathy04"
davidpatel,brcJYW,2022-03-04,True,False,"davispaula,sheppardantonio,kelly06"
jeffrey46,vSfm,2022-09-04,True,False,"brandon07,wrios,rebeccarussell"
efisher,kgzuvE,2021-06-27,True,False,"henry86,xholden,turnerjoshua"
samantha25,gD,2020-02-27,False,True,"cruzmichael,farrelldavid,alexandercarolyn"
robert97,IPEZ,2020-09-05,True,False,"wayne41,landrews,andrew86"
blackwellmichael,UdbbOzEG,2020-01-28,False,False,"hernandezsteve,lisa04,richardsonnicholas"
turnerjoshua,Ilvh,2020-01-03,True,True,"bwatson,thomasangela,michaelwebb"
randallchavez,tbzT,2021-02-07,True,False,"shaundiaz,lynn80,shelby47"
alyssa62,ta,2020-07-12,True,False,"sabrinagill,sarah32,mathewsronald"
sandovaljoseph,HlYiIoYaNT,2024-03-12,False,False,"billy47,erin18,john41"
phubbard,drbG,2021-05-10,True,False,"daniel84,nathanielarmstrong,jonesgary"
gdiaz,Ywad,2021-01-13,True,True,"james17,matthewlowe,nelsonpatricia"
alexandria45,FSCkXcaTTt,2021-09-12,True,True,"xtaylor,pricebrandon,nicoleking"
john06,xcLb,2021-08-05,True,True,"theresabeard,wjones,brooksmitchell"
lopeztina,EMDFZ,2022-10-10,True,False,"sanderstracy,kylemurillo,vrodriguez"
kennethpark,YOusmE,2023-01-08,False,True,"mmiller,john73,josephnewman"
ppham,QrMtxrhs,2022-10-23,True,True,"fsmith,michael12,rachelmoreno"
jhawkins,yTZQJxkTqB,2023-12-07,True,True,"williamsjenna,gwendolynlee,carrie52"
lopeztina,CLiSIaauS,2020-01-03,False,True,"blankenshipscott,cortezanthony,hamptonnicole"
nlee,qdz,2023-03-16,False,True,"mariastokes,quinndawn,crystalschneider"
stephanie48,KpmwCFo,2020-06-30,True,True,"danielsjean,murphyjohn,nathanpotter"
jacquelinedickerson,ooidhHaQ,2023-01-13,False,False,"jesse35,bclark,josephhicks"
leeclements,qWAkrfQ,2023-08-21,True,True,"keithrobertson,oconnorsamantha,qbowers"
rachael20,YKrNnW,2023-09-28,True,True,"garrettpaul,reynoldsjoshua,lewismichael"
christiandeleon,ejdUJKo,2021-01-07,False,False,"heathermclean,xtaylor,solissandra"
andrew82,UfDHTh,2023-08-08,True,True,"michael44,schultzdennis,williamsnancy"
kendra41,YaPrE,2020-11-30,False,True,"sandrade,gary50,juanherrera"
jimmy33,IfKuLRbtks,2022-04-07,False,False,"marybrown,lisakelley,jonathandodson"
georgeyolanda,mWcbzKosxO,2022-08-05,False,True,"owenashley,patelanthony,calebjimenez"
tanyahicks,oKJthaJFxN,2024-01-18,True,False,"spencer51,tammyferrell,boyerandrea"
wrhodes,nt,2022-05-16,True,True,"rebecca86,maryguerra,steelethomas"
mary16,JHL,2021-03-13,True,True,"swalker,kelseystokes,sara51"
brucelisa,DITNu,2023-10-07,True,False,"crystaltaylor,umyers,johnsonamanda"
bradleylewis,TbBLSLi,2021-03-14,False,False,"michelle74,hickmanandre,tinawalker"
oneillchristopher,FyWVpMcOv,2023-09-14,True,True,"zberg,piercekevin,johnsonjacob"
bryan70,yNs,2021-10-22,True,False,"tyoung,crodriguez,elizabethmartin"
hopkinsdeborah,ywFPNOnGAE,2023-03-22,False,True,"christine03,matthew67,kingalyssa"
colemanclaudia,xz,2022-12-22,False,True,"brendanwest,wilsonchristopher,tammyschroeder"
veronicahoffman,RTHQpzu,2023-08-24,True,True,"christopher59,kelseystokes,crystalhodge"
wclark,wyDwVS,2021-09-30,False,True,"pamelaunderwood,melaniedixon,bryanjohnson"
christina70,IffAjQ,2020-04-03,True,False,"jennifer15,joseph66,fullerjennifer"
ojohnson,kemOTSlAIB,2020-09-03,False,False,"bradbrewer,alexandra16,sarah53"
omueller,xqMlyXvhyz,2024-04-16,True,True,"anthonypalmer,tylergrimes,donaldphelps"
lindseywalker,yBwc,2021-02-20,True,False,"scott74,lambertsamantha,jaguilar"
holly03,wonhfMbz,2022-11-24,True,False,"olevine,dmooney,brichardson"
turnereric,rxFBER,2020-01-01,False,False,"lherring,martinsantos,smithlisa"
william85,OiA,2021-10-07,False,False,"jgibson,allenkelly,johnsonronald"
ssteele,VhfCiBSSs,2023-12-18,True,False,"armstrongbarbara,jmiller,tammychan"
batesjoan,jNG,2021-01-13,True,True,"joshuawerner,xgonzalez,millerbenjamin"
qvaughn,cyktya,2022-07-02,False,False,"marie48,rebekahzimmerman,erincline"
ashley84,JVwluEgm,2022-06-13,False,True,"hhansen,mariocooley,williamsjenna"
eberger,JlgVNLYUud,2023-05-22,True,True,"christopher65,kbennett,glenn97"
carsoncatherine,idQeLSrWVI,2021-05-04,True,True,"tara94,brianna57,gfowler"
andrewstevens,KuOiMq,2022-07-13,False,True,"veronica36,cohenjames,nelsonnicholas"
melissabarker,khrUCk,2020-02-21,True,False,"nrogers,gregory44,smiththomas"
timothyking,MzbDENAn,2023-01-16,False,True,"arthurgarcia,wyatt82,michaeltodd"
ihowe,dArNV,2021-03-08,False,True,"suttoneric,jjohnson,angelatorres"
zhurst,JeFLjCHGUO,2023-05-11,False,True,"zmcdaniel,rwhitney,markjohnson"
brooksjamie,QsAuFpjIH,2021-10-13,True,True,"michaelpark,jacqueline64,pricewilliam"
perezjason,maIRJyy,2021-01-26,True,False,"vking,carsoncatherine,mcintyrewilliam"
scott79,Dbbgk,2022-09-02,True,True,"alicia61,fmckee,space"
lewisrobert,NGzFNjU,2024-02-08,False,True,"jaguilar,frederickhansen,jenkinschristopher"
robert65,HDc,2022-05-26,False,True,"mooremaria,franciscoproctor,sethbarton"
darrenmendez,yKzfZ,2022-01-11,True,True,"wfreeman,hmendez,sconley"
cory81,ElINxfeM,2022-07-14,False,False,"kimberlyhaas,tylercathy,karen83"
david01,vrX,2021-09-07,True,True,"sandragarcia,randall81,robertjohnson"
gwilliams,iT,2022-05-14,True,True,"johnjohnson,sandragarcia,jennifer86"
ucastro,yQaqyn,2023-10-11,False,False,"katherine64,tammie24,kevin76"
anthony77,ygoHlgeVtG,2024-01-19,True,False,"barnesscott,qwalton,jeremyrobinson"
hcase,uqQUIarYz,2023-07-17,True,True,"josephclark,pricebrandon,nicolewade"
ethan94,lWXlRjndj,2022-01-23,True,False,"martinezmatthew,christina33,cooperroberto"
coopercynthia,MODKey,2023-08-07,True,False,"bmolina,manueljohnson,emily70"
hahnsandra,jLigkdP,2020-06-08,False,True,"jonesaaron,lorimoreno,mhahn"
armstrongbarbara,tvW,2022-03-14,False,False,"richard74,simmonsaaron,tracidavis"
paul30,UDVfn,2020-08-20,True,False,"riveratimothy,edwardhogan,levi61"
luke46,wmJJrvW,2020-03-31,False,True,"isloan,gfoster,michaelmayo"
carlos34,rBrEzMdkKs,2020-01-04,True,False,"keithlauren,russell78,bradymelinda"
regina34,ScmqwG,2021-03-17,False,True,"emma15,chelsea89,destinyperez"
aliciaperkins,xItxeYF,2023-03-24,True,True,"sandrawagner,onguyen,tjuarez"
darrellfowler,vOieJMD,2022-04-16,True,True,"kstewart,ucunningham,englishchristina"
brentbarrera,mXcxIE,2023-05-06,False,False,"icisneros,murraykenneth,wardleah"
wbell,lEtz,2021-03-04,False,False,"courtney41,wrightwilliam,pierceerin"
millerpaige,rsQbTOKjzX,2023-10-22,False,False,"melissavargas,patelgeorge,underwoodstephanie"
ywright,xoiXLcmJ,2020-03-17,True,True,"jmueller,floresjulie,bradley59"
rachel97,WchCNg,2020-01-30,True,False,"shannon09,aprilwilliams,ryanalex"
mckinneylonnie,Un,2024-01-22,True,False,"dyerwilliam,myershannah,kyle38"
terrydalton,QxzAHrEN,2023-04-13,True,True,"crussell,rmartin,jjohnson"
ugonzales,UiIc,2021-03-26,False,False,"bjordan,smithtracy,vernon75"
sharonaustin,sUoxDR,2020-10-30,True,False,"theresa10,qharris,turnereric"
lopezlaurie,LdJGbqfB,2020-07-19,False,False,"karenmeyer,hannah91,npratt"
petersonbrian,mqdCRCTYRM,2023-03-03,True,False,"angelarichard,hintontyler,smurphy"
juanpatel,cNlFMD,2020-07-13,False,True,"amandagreen,jonesmarissa,regina20"
byrdrose,EFprlCmC,2023-02-03,True,False,"eberger,floydclinton,duranelizabeth"
fsaunders,QGDMo,2022-08-07,False,True,"fmckee,parklaura,wperkins"
zvance,mr,2023-10-06,True,False,"brucejohn,michael37,browningraymond"
debradiaz,iFFrLlQKpP,2021-07-14,False,False,"sellerswesley,lauriebyrd,uberg"
anthony11,KtlKCZz,2023-09-22,False,True,"ryanjohnson,sarahcohen,sanchezjennifer"
cynthia01,XcVTK,2023-04-21,True,True,"turnertiffany,glane,tgreen"
michaela76,fQubdj,2020-02-19,False,False,"stephaniemontgomery,brent89,traceybass"
ynelson,QlNRUAW,2021-03-18,False,False,"elizabeth79,stanleylisa,johnpatterson"
ethan42,hJioNN,2021-06-30,False,True,"jennabradford,debra88,joshuaorozco"
campbellbrenda,SVefk,2020-05-25,False,False,"mccarthyannette,ellisonrhonda,nicholasdixon"
victoria49,SYDOWJG,2020-10-09,True,True,"kristen52,toddjames,myersbrian"
zacharybender,HgneouC,2022-08-30,False,False,"cortezanthony,tammy07,moorelawrence"
nromero,pIX,2023-02-13,False,False,"millernatasha,moraleschelsea,rhondakennedy"
christyhayes,yhiOCNAuP,2022-12-03,False,False,"kellyward,lindsay41,alicia61"
william35,FQofqhBM,2021-04-29,True,False,"sandra70,joel97,brandi90"
tranlawrence,oMLgawcc,2022-03-11,False,True,"michellemays,smithrussell,westjohn"
jorgejones,xYAZpq,2023-01-27,True,True,"lisa31,jsummers,henryhunt"
danielblake,eFyZki,2024-01-15,True,False,"jenniferlogan,karla45,feliciajames"
susan34,nbxOvF,2021-10-03,False,True,"pattersonjuan,wcowan,breanna69"
kari35,XDd,2021-12-13,False,False,"dwilliams,marybryant,barkerjaclyn"
misty03,xc,2020-08-01,False,False,"christyscott,pgreen,johnsontiffany"
wdavies,MqZnlReLR,2020-08-11,True,False,"crawfordethan,william35,tonykim"
larrymorgan,HagN,2021-11-08,True,True,"colton31,eortiz,hhernandez"
norma56,gtswfClV,2020-03-16,True,True,"andrewgates,gskinner,eric01"
millerangela,dKSxjQnXmy,2021-10-21,False,False,"pamela72,owendavid,sandrawagner"
jenniferpatterson,ejSODMk,2020-12-13,False,True,"ashley99,brittneybarrett,coltonrivera"
zgriffin,erLapK,2021-08-21,False,False,"ashleycooper,orios,christinegates"
hford,BTi,2020-01-22,False,False,"martin71,jordanallison,rcastro"
jennifer06,utWPou,2022-06-27,False,True,"speters,christensentammy,aprilpena"
townsenderin,RHN,2021-08-16,False,True,"kbaker,davidwang,vsmith"
jennifer12,zwuXrlO,2022-11-01,False,False,"keith30,davisalyssa,theodore37"
karen22,UuFcCbt,2021-08-06,False,False,"wbolton,gregory22,wpatterson"
garciajessica,LPt,2021-04-29,False,True,"jonespaul,brenda31,john04"
wallacepaula,njBnB,2021-04-23,True,True,"regina20,nicolewood,bethramirez"
briannawaller,Uf,2021-01-26,False,False,"smithtracey,michaelharper,kblake"
davidramsey,Spas,2021-03-01,False,False,"lucasmiller,tracywright,elizabeth33"
qbates,HstlocZLXN,2023-10-23,False,False,"philipburch,xdavis,brownjames"
melvin08,se,2020-08-09,False,True,"garciajessica,hhall,rachelmiller"
jodi97,DuqRn,2021-10-20,False,True,"brittneyberger,david75,jennifer41"
karenyoung,lvhP,2023-06-17,True,False,"donald95,chavezbethany,smoreno"
xwright,XovNrwtdH,2020-06-19,False,True,"rileyvictor,deanpatel,ramirezjulia"
xmercer,nooV,2021-03-26,True,True,"sandersrachel,ricky59,waltonbrandy"
jamesmata,MCfVzdKbj,2023-12-01,True,False,"klopez,nschroeder,kmacdonald"
hopkinssara,zJ,2023-11-16,True,False,"johnathanthompson,danielsjoshua,william73"
anthonywalker,RDrNImXxc,2020-02-16,False,False,"codyortega,stacycook,mary71"
