UserTag,ChatId,Date,Hour,IsAdmin,MutedMentions
michellemarshall,pdiUHDc,2020-02-27,14:41,False,True
derek80,VeldO,2021-08-22,14:54,True,False
crystal70,yLPtTKGdy,2020-09-06,04:57,True,True
maxwelljason,ZKoryZV,2023-06-02,03:25,True,False
samantha24,PThIED,2021-07-11,03:56,False,True
david13,tztOUSo,2022-01-02,12:14,False,True
bullockdouglas,zMY,2020-03-25,23:14,True,False
danielsalazar,BeZnzxOOJ,2023-05-19,12:42,False,False
martinjacqueline,yliTMoSI,2021-03-18,16:42,True,True
lorireid,NZDRZAnDDS,2020-03-24,13:14,False,True
cindy17,ygQvjuvkFk,2020-10-05,05:00,False,False
ruizcynthia,Xxwa,2021-09-15,18:45,False,True
davidsteven,Sxfgsg,2023-04-07,11:55,False,True
rachaelpatterson,ETKKP,2022-11-01,10:44,False,True
melissa71,ZlOzPzzK,2023-12-29,15:14,False,False
kellyscott,ido,2023-06-05,14:38,False,False
jacksontiffany,hUviEGXa,2024-01-28,16:49,False,False
stacy10,Mrh,2023-09-03,14:14,False,False
alexander05,fYt,2021-08-13,04:51,False,False
mckinneyjulie,nMMWX,2022-09-10,22:21,True,True
jamie59,lMl,2021-04-15,09:33,True,False
friedmanbrian,wrPADPNiXz,2023-08-24,20:47,False,False
newmanpeter,MaQDht,2023-04-18,20:33,False,True
taylor06,GIKPvI,2022-04-21,05:56,False,False
belladam,OYXuwMbeTc,2022-01-25,06:48,True,False
samantha52,dKRVQRG,2023-10-08,05:05,False,True
vwashington,yNbYzPWqfz,2023-06-06,03:16,False,False
kathryn12,IrLgcdovv,2023-10-15,07:47,True,True
matthew75,WgFQ,2020-12-10,19:44,True,True
sarah58,tkPmvTm,2020-03-20,15:41,True,True
pjones,RlVBWsb,2022-02-24,09:38,True,False
michelle97,HmRUyMhpO,2021-11-20,07:17,True,False
shatfield,dx,2021-03-13,14:04,False,False
kimberlybowers,YyQaekI,2021-08-23,05:17,True,True
nathaniel53,VRTxTgnFW,2021-01-11,07:56,False,False
william29,bOWTwxa,2021-07-11,20:04,True,True
brian42,Hw,2022-08-09,00:59,False,True
rebeccaschultz,UcmvEjnG,2021-03-23,09:12,True,True
jlee,AHgKjIAwv,2021-05-16,01:05,True,True
melissa52,GDrq,2021-10-10,18:14,False,False
douglas90,Ozc,2023-09-30,04:01,True,True
timothy14,EqqCey,2023-01-17,17:37,True,True
delgadoannette,QZkCiSPJDW,2022-09-23,14:21,False,False
riveraclaudia,uz,2020-01-21,11:45,False,True
pallen,MlxjyCEv,2022-04-27,00:53,True,True
seth72,trx,2023-03-21,13:53,False,True
samantharose,pMN,2021-10-14,00:55,True,True
wattslynn,YLAbyZrgmu,2020-10-08,20:12,False,True
tgross,XwNm,2020-06-24,01:44,True,False
zbrown,YrmL,2021-04-12,07:41,False,False
xwallace,qPZxhNsU,2022-06-10,12:27,True,True
matthewbarrett,Ij,2022-08-15,03:03,False,True
amartin,iTELuu,2020-07-12,15:03,True,True
holtchelsea,sMdDcwCu,2021-03-03,20:22,True,False
codyfrey,YEhadHL,2021-07-08,19:11,False,True
johnrusso,HUWpyBa,2023-10-26,10:21,False,False
ffrye,Of,2021-11-25,22:12,False,True
jonathanwright,Mb,2021-07-23,06:42,True,True
rhonda75,jWw,2021-06-12,00:41,False,False
pclark,kPrxTqIK,2023-02-19,15:53,False,True
mariasoto,RMyIn,2021-12-04,00:45,True,False
gomezelizabeth,xzWHrevhy,2023-03-02,04:26,False,True
harringtonjohnny,kFlHe,2020-08-22,02:45,False,False
taylorgardner,fRpX,2023-11-10,16:50,True,True
hurleyjennifer,FPBnHZ,2020-11-04,00:23,True,False
andrew83,osrMYhPaAI,2020-10-07,20:21,False,False
fmorales,NhZ,2020-03-18,11:21,False,True
cooperwilliam,WWJ,2023-12-02,10:00,False,False
wileymichelle,fRgkLx,2021-03-23,00:09,True,False
carolynmccoy,OmXPZnnI,2023-07-02,01:11,True,True
nelsondavid,hHe,2022-09-06,14:03,True,True
erika52,jjybwtp,2023-08-14,11:42,False,False
mario57,xcG,2022-05-15,02:51,False,False
jacobsantos,cSbeQPwYW,2024-03-12,12:50,True,False
carljimenez,UkSO,2024-03-02,17:11,True,False
rmueller,spvVRbmP,2021-01-05,09:16,False,False
castillonicholas,uF,2020-07-13,03:57,True,False
leenatasha,HiWRPVXiY,2020-03-02,13:45,True,True
david85,nJCOrWVr,2023-02-23,00:36,False,True
vwhite,QnIH,2023-07-04,06:30,True,True
glevy,NlFnXfMMDo,2022-12-19,00:59,True,False
joshua76,fPpIHg,2022-07-07,20:24,False,False
amanda17,tyoOiX,2021-04-22,06:45,True,True
xcabrera,KXoxwHm,2023-09-24,16:54,False,True
forddonald,yVcsQpCgI,2020-05-06,06:38,False,False
kevinknox,zrgLSnGxp,2020-03-21,01:16,False,False
matthew52,TDJZrCXn,2021-04-02,20:14,True,False
kmay,uDz,2023-01-12,04:07,True,False
mitchell58,yyhQ,2023-02-12,01:40,False,True
lopezchristy,svEGsm,2022-04-11,14:28,True,True
annakane,nbbCogyy,2022-05-28,20:36,True,True
monica46,lXOXB,2021-01-03,07:51,True,True
mathewsjerry,Hid,2022-09-27,06:07,False,True
eatonsteve,rl,2021-03-07,15:35,True,True
sheridean,NRck,2023-11-28,05:29,True,False
lrichards,CultLIP,2023-05-08,04:41,True,False
morganjessica,AXyMtv,2022-03-06,02:50,True,False
jonesmelissa,Yzvir,2020-01-24,18:19,False,False
brentwilson,erzLCEiesY,2023-11-05,01:03,True,False
aphelps,mavaEkeoIh,2021-04-23,14:11,True,True
fosterdawn,jaVvkjoBAe,2022-06-04,08:09,False,True
donnaholloway,EXLprYXq,2024-03-13,08:43,True,True
morgansimpson,BHBWgHqY,2023-04-22,15:59,False,False
qmurray,iFoiJO,2022-12-06,01:33,True,True
klevy,IXZAJ,2020-02-01,21:10,True,False
barbara29,jseGHCLOT,2022-04-26,12:29,False,False
crawfordpatrick,fjRtJMJ,2021-06-18,03:28,False,False
tfrederick,vLlk,2020-10-10,13:09,True,False
pmelton,DFFEqW,2022-09-30,03:48,False,False
mhall,UiupC,2021-01-15,07:02,True,True
atkinsonmelissa,jxAtW,2021-08-23,01:53,False,False
christywillis,WWFQ,2023-07-07,13:41,True,False
michaeljames,NTE,2022-04-02,23:52,True,False
greenwhitney,zcHwaeDaEQ,2022-10-06,21:42,False,True
aharris,EvBxScTh,2020-06-16,22:33,True,True
hodgesnicole,vROoeh,2022-01-18,16:38,False,True
ramoskatherine,bKzkicotk,2020-10-04,09:36,True,False
byoung,Ebq,2020-12-24,11:55,True,False
schneidernancy,jfMxku,2022-02-07,03:23,True,False
barnesjoseph,PdZaXFUzQW,2022-07-02,14:33,False,False
cmendoza,ZMtBgE,2020-10-20,19:51,True,False
matthew09,vBTagOdi,2023-04-08,19:29,True,False
beckermarcus,Uyl,2022-02-01,17:57,True,False
dennismichael,mDP,2020-02-01,06:04,False,False
qmills,TIKVs,2022-06-14,03:50,False,False
pkirk,NElG,2020-02-06,01:46,True,False
cynthiamoore,NNJo,2020-05-12,03:54,True,False
halebrian,cuOEyN,2023-01-02,08:12,True,True
garzakimberly,sloPMKqky,2020-04-01,05:13,False,True
howardelaine,Hfj,2020-12-04,13:05,True,True
lweaver,ISDiZfFPDF,2023-02-09,15:28,True,True
michaelwoods,uHKDnQRI,2021-03-02,15:19,False,False
april04,HFS,2022-10-03,14:43,True,False
mark36,rJpWu,2020-03-08,09:12,True,True
matthew52,swPa,2023-10-10,16:05,True,True
byrdrebecca,CzpCmCa,2021-03-12,11:35,False,True
marthawashington,BRrgpEc,2023-02-28,11:12,False,False
markpierce,CltNE,2023-11-09,18:27,False,False
clarkjames,iUpqF,2024-03-31,09:05,True,True
nicholasparrish,RFBwSWwt,2021-08-24,11:58,True,True
hernandezjames,KVSJwZfR,2022-07-17,02:41,True,False
qruiz,YrUZiZcl,2022-06-12,18:20,True,False
andreakelly,lCHSJzCVl,2022-04-30,03:08,True,True
allenjulie,kpUQfGedu,2023-11-30,02:57,True,False
pcarroll,YKb,2021-08-08,05:18,False,True
alexander18,CCUGQVA,2021-11-23,23:32,True,False
joshua80,JjFO,2024-02-24,14:52,True,False
fergusonjonathan,BlfjxT,2021-02-06,10:26,False,True
thompsonjennifer,sbkXOTg,2022-04-03,11:55,True,True
lbentley,YJXGIN,2021-09-17,13:12,True,True
jesus39,owxR,2022-11-30,21:20,True,False
ywilson,spNo,2023-11-13,07:26,True,True
vaughanwilliam,XcOjs,2020-08-07,22:55,False,False
shirley06,CRdHfYwDUk,2020-06-29,14:30,False,True
timothylambert,TdQniRg,2022-09-29,06:58,True,True
brianjennings,wgrOOEM,2020-10-02,00:39,True,True
tammy21,dcdtVQCVyl,2022-09-29,00:37,True,False
oray,ZdYEDMZgy,2021-04-23,01:45,True,False
dawsoncarrie,vCJXcq,2021-12-15,09:38,False,True
lyonssteven,lmWMdG,2020-08-27,22:43,False,True
whitney47,fHHGDL,2024-02-17,00:22,False,True
sarahharvey,pkisADb,2021-08-07,10:44,False,False
paulaphelps,xFWLJvJD,2023-12-16,10:03,False,False
vgriffin,vOMUZ,2021-10-23,04:43,False,True
harrisonmichelle,bzwyhPYj,2024-02-24,17:00,True,True
whitney45,hYHzM,2020-07-18,13:53,True,True
brandi05,sKR,2022-07-21,21:22,False,False
mcmillanzachary,AA,2021-09-23,17:55,False,False
ocalderon,CRdHfYwDUk,2021-03-02,16:45,True,True
teresa79,WTH,2021-03-05,16:46,False,True
gonzalezgeorge,ROHQyrFSA,2024-04-15,00:57,True,False
jacquelinelambert,rli,2024-01-21,18:03,True,False
martinlonnie,bcpMcdAU,2021-12-16,10:29,False,False
adam57,Cl,2020-03-26,18:59,False,False
michellemartin,Czc,2020-01-29,00:50,False,False
bruce64,SNLB,2020-08-14,17:11,False,False
zfranklin,WeSRdSNX,2023-11-13,13:52,False,False
adamskayla,Cl,2022-03-27,12:52,True,False
katrinajohnson,tXFAuHRrA,2021-11-25,02:46,True,True
thomas35,sFAYj,2022-01-17,12:47,False,True
zachary41,GCzXjKjV,2021-02-22,23:39,False,True
natashasims,oR,2021-02-24,12:49,False,False
wwhite,QGkwyRswbO,2020-10-12,10:11,True,False
qschneider,gtkLTljUgv,2020-07-25,05:37,False,True
collinschad,yD,2023-01-03,02:23,False,False
john75,bC,2022-06-30,17:49,True,False
stephaniediaz,xEdFtpz,2022-05-15,17:07,True,True
anitawalsh,JS,2020-05-18,20:32,True,True
zacharywalton,bhVqMOLXbP,2022-10-16,06:34,True,True
timothyhayes,SnUOvLRd,2020-01-15,02:43,True,True
ehall,CURWGLY,2020-10-24,10:40,True,False
gomezelizabeth,yltvgPLW,2021-04-19,09:14,True,True
xmata,un,2020-06-28,01:01,True,True
nguyenandrew,yQxlKxmT,2022-08-28,01:37,True,False
philipfuller,iJJIGIuN,2023-12-04,16:59,False,False
kmiller,fqeKD,2020-08-04,21:50,True,False
nholmes,owxR,2022-08-31,17:20,True,True
lbell,PaEbsrXn,2023-10-25,03:44,True,False
jasminejones,sYcAZUC,2021-01-27,09:55,False,True
dakota89,fMKqTIcWCD,2022-10-23,09:23,True,False
donnawalker,rkBFxLLv,2024-04-16,13:38,False,False
susan22,BFhoOGqEV,2024-03-04,14:58,False,False
bellchristina,JyrEFrnomq,2020-12-19,02:53,True,False
ocooke,hOuZPa,2022-11-16,04:12,False,False
pdavis,gNkfu,2021-08-11,01:33,True,True
priscillabrown,Uyl,2022-12-05,08:05,False,True
robertawilliamson,qFNxrYfP,2023-03-31,11:16,True,True
martin19,fmQtbY,2021-04-27,15:55,True,False
chaseheather,kydET,2022-11-27,02:12,True,True
buckmitchell,SMEkk,2022-03-30,19:36,True,False
gibsoncrystal,mXZamc,2020-09-08,03:55,True,False
evansheidi,JnZTYAzqQX,2022-05-25,11:39,True,True
shawseth,wUDRy,2021-04-04,20:17,False,False
rivasjohn,ixUatHnKGG,2022-08-21,22:37,True,True
stevenwatson,Xsc,2023-09-26,10:48,False,False
markgonzalez,yNcUxAOi,2021-10-24,07:00,True,False
stephanie83,rTb,2023-01-19,14:50,False,True
fostersara,aiEYLLY,2021-09-20,03:39,False,True
megan43,byDkothVv,2023-12-27,18:54,True,True
caroline90,dmfLTzP,2020-11-12,16:38,False,False
stephenmiller,XhJJrivoa,2020-03-14,01:53,False,False
lindseyveronica,hy,2020-01-04,01:48,False,False
clarkjames,vmJ,2023-08-09,02:49,False,True
smithjohn,HPDDYGFi,2020-10-28,17:42,True,True
kenneth66,JGXkMSbL,2020-10-31,08:43,False,True
gkennedy,AG,2021-08-04,04:19,True,False
leegary,GeDsjJVO,2021-09-07,02:43,True,False
jasmine54,qOsasfB,2020-11-09,00:10,False,True
nelsonjoseph,ieNCME,2022-06-03,19:35,True,False
jodyramirez,NnQBtRlua,2022-01-09,11:36,False,False
samuel09,RuOcnBM,2023-04-17,09:00,True,True
alex17,RqLfqdNZN,2023-09-01,01:03,False,False
dalvarez,coKoVbGmY,2024-01-19,00:02,True,True
iellison,aGJpAR,2021-05-07,01:53,True,False
brian86,OgiD,2020-07-16,15:58,True,True
chadgarcia,JjI,2023-03-10,22:59,False,True
fernandodavis,FIy,2022-12-29,05:34,True,True
drichardson,xBVzdKKoR,2023-09-06,10:14,True,True
christopher70,IFVZI,2024-01-04,01:33,True,False
lbrown,VHrDLCRqzg,2020-01-16,11:35,True,False
ezimmerman,RqLfqdNZN,2023-10-17,19:20,False,False
johnparks,hxuqQvSiOj,2021-01-29,23:29,True,False
butlerdavid,dwnKW,2022-09-30,01:38,False,False
imathis,ECRigJkKH,2023-11-27,04:18,False,True
ecampbell,rgndrNV,2020-02-18,03:01,True,False
jennifer83,ttAJvUF,2023-01-20,17:00,True,False
mstewart,gAEW,2020-06-19,21:16,False,False
fernandezbridget,xeRQ,2022-07-18,20:38,True,True
nelsonsandra,SUFlepaPR,2020-04-09,03:14,False,False
jennifer50,wAkTroK,2022-03-07,04:22,True,True
joe68,oGseoqrx,2020-12-17,08:32,False,True
jasmine63,KKkdNQ,2022-03-10,15:19,True,False
don29,OpB,2023-11-04,23:21,True,False
amberharris,mjSS,2020-11-11,11:01,False,True
smithjohn,vEOK,2024-03-26,05:30,True,False
kylie57,jqAXK,2021-02-06,09:44,True,True
hunttiffany,gOzBJHF,2021-11-17,08:09,False,False
marycoffey,nkUTMPvp,2024-04-08,11:41,True,True
jeffreydillon,jEsP,2020-06-18,14:03,True,True
aboyer,DtJ,2022-06-28,10:56,True,True
frobbins,XFLGh,2020-11-12,09:07,True,True
karen88,QaePdUndP,2022-08-21,10:11,True,True
kmoss,TMCtU,2022-03-15,20:31,False,False
jonathanwright,UzBZNJbpi,2021-01-16,21:10,False,True
dunnjeremy,AA,2024-03-08,00:06,True,True
janetanderson,OTPUnQoJVG,2021-04-16,20:28,True,False
clarkjulia,Tbt,2021-11-10,13:06,True,False
dhardin,Ae,2021-08-14,03:55,True,False
jessica88,VhlKZ,2022-04-03,16:36,False,True
lopeznicole,FInsJ,2020-05-03,08:33,False,True
carlsonroger,KnbPYIed,2020-05-23,05:45,False,True
tiffany63,PRDVUeZtL,2022-06-30,07:42,True,True
gutierrezbreanna,BMJqwmHIvG,2021-03-17,11:49,False,False
matthewbennett,graoqxX,2020-03-05,13:36,True,False
johnstone,LwNqmXsD,2021-06-30,02:45,True,False
ericperry,PhWsm,2023-02-02,18:36,False,False
laura14,PLw,2023-01-20,01:34,False,True
scottcuevas,vHvxiL,2023-04-29,16:37,False,True
karenhodges,DHsThOvv,2020-10-31,21:12,False,False
reyeskevin,vVoHGSPDd,2023-11-20,22:21,True,False
bauerdaniel,TmJsgTUbFl,2023-06-21,17:29,True,True
vsimon,tEQftH,2022-08-01,21:10,True,True
terrance20,xFUyFpnVhD,2022-09-30,16:52,False,False
patricia25,gE,2022-11-05,22:07,True,False
allen68,qOuEiTgpa,2021-09-23,15:48,False,False
forddonald,RY,2021-11-08,12:07,True,True
normanjason,IVeZUwsVcF,2021-06-07,00:37,False,False
rachelcobb,aj,2020-08-23,21:24,True,False
gibsonsara,GOtS,2021-02-06,08:34,True,True
howardelaine,FPSXt,2021-11-23,16:24,False,True
zmoore,bVckSDqKSZ,2022-02-27,07:52,True,False
patrick36,EiDaUl,2022-07-16,21:35,True,False
timothy39,FbyPgs,2021-06-05,08:51,False,False
daniel51,hYHzM,2020-01-16,20:38,False,False
virginianorman,yILsU,2023-11-12,10:23,False,False
latoya91,yjaQ,2020-01-16,23:48,True,True
gmaldonado,nvHJAvgLG,2022-02-24,14:43,True,True
scottleslie,XdXPaeU,2022-03-04,10:26,True,False
hcarter,HBOZrdLHR,2020-01-29,15:50,False,True
anthony59,CTlB,2021-10-16,18:55,False,False
ruizdebra,TkW,2022-12-28,12:32,True,False
jessicaking,Wnnxmcdvd,2021-10-21,15:45,False,True
joshua80,FTK,2024-02-18,18:34,True,False
rebekahclayton,NZDRZAnDDS,2020-04-04,20:18,True,True
alejandrapowell,itvoTlby,2022-12-30,08:45,False,True
kgregory,LEhW,2020-05-05,05:56,False,False
jessicamitchell,bz,2023-08-03,09:01,False,False
sarahsantos,naOT,2023-01-04,14:29,True,True
loretta26,MnqW,2024-02-28,03:13,False,False
balldanielle,UrlfRlnbXp,2020-03-22,15:53,True,True
ksoto,FfgiW,2022-06-05,19:56,False,False
grossapril,YIniMHsbC,2021-04-18,15:54,False,True
delacruzbrooke,wzpVwI,2021-12-08,12:49,True,False
hollyschultz,OA,2024-03-18,23:25,True,False
david13,zvRaNRa,2023-09-15,17:54,False,True
james98,xUc,2024-02-14,04:06,False,True
tamara08,YphaFtSLOp,2023-06-12,17:24,False,False
jacobward,YWiNxfLb,2022-01-28,20:49,False,True
erin13,Sep,2024-02-26,14:53,False,True
mary39,CLKmNmLrB,2020-06-10,04:38,False,False
todd19,teCtrT,2020-07-20,15:21,False,False
matthewbennett,DkokslsZIP,2023-11-13,17:44,False,True
racheltaylor,loYz,2021-07-06,09:37,True,False
kimberlytapia,ruaflPbRS,2022-10-27,19:53,True,True
gmaldonado,dPFNcBUaS,2020-02-03,12:23,False,False
gregory25,Hqcve,2021-02-15,07:53,True,False
gregory81,WTQRngo,2020-01-11,09:55,True,False
umoyer,MjNCi,2023-05-26,02:34,False,False
nbailey,mOc,2022-08-14,22:07,True,True
josephjustin,PRqjYWNEHD,2023-08-02,00:09,True,True
alexanderlopez,UNJqneDZbm,2020-01-05,15:03,False,False
leelaura,AH,2022-05-31,16:58,False,True
annakane,oLugPWPkKq,2024-02-03,16:09,False,False
thomasanita,TbZMsk,2022-11-09,03:17,False,False
bwatkins,UeKBNtLsn,2023-07-21,15:12,False,False
gabrielle99,iNQK,2020-06-03,18:37,True,True
dylan25,PAnq,2024-01-19,23:33,False,False
cookdarlene,OYvLxX,2024-01-18,08:47,False,True
paul91,dUYIEtp,2022-11-15,17:51,True,True
fosterkelsey,sBE,2020-10-01,13:06,True,True
alejandro11,WKLaKS,2020-10-12,20:07,True,True
marthabarnes,vcu,2023-08-27,07:29,False,False
sphillips,VpyATG,2022-04-02,05:37,False,True
brandon26,EafqvfF,2020-12-31,13:35,False,False
carlsonroger,cteqBJps,2022-03-15,22:48,False,False
michael13,YhdyckHYST,2023-03-16,04:12,True,True
mariecain,Ow,2023-04-06,12:21,False,True
dianarodriguez,hDvAN,2022-01-21,08:42,False,True
fmorales,Xsc,2022-09-24,04:04,True,False
tinasalazar,LSRVmHZz,2023-11-25,06:52,False,True
william79,RMyIn,2021-09-25,20:19,True,True
mcclurebrett,vhqp,2022-11-20,02:31,False,True
edward64,ZNKaKAa,2022-02-16,19:40,False,False
kelly52,UIZFsg,2021-01-31,14:29,False,False
lcabrera,lY,2022-09-06,18:39,True,True
ryancurry,ziKnqfQi,2023-02-16,02:16,False,True
ryanwagner,cjVPkE,2021-10-21,15:24,False,False
deannarogers,ABwHWlsA,2022-12-17,04:44,False,True
kelly52,UnvM,2022-01-30,17:52,True,True
hopkinsjoseph,Ic,2022-11-06,19:40,False,False
lukealvarez,yus,2022-06-19,06:28,True,False
scottleslie,gEHH,2024-01-30,15:09,True,True
stephen46,GuPOl,2020-02-29,05:31,True,False
friedmancharles,jxTnMkmR,2020-06-01,07:13,True,True
elizabethwatson,zZszFZfa,2020-11-06,05:48,True,True
michaeljames,DxmLlY,2021-07-24,15:55,False,False
maykatie,UdNfyuISUS,2020-03-18,14:07,False,False
leslie44,oKZP,2022-11-08,22:42,False,True
castillowalter,WQSAEoVGFo,2021-11-15,15:15,False,False
ncolon,gFQnYoJKum,2022-02-07,09:53,True,False
stacy10,LfJxjKIMmi,2020-11-01,23:35,True,False
amandamckinney,Ebl,2024-01-18,04:03,False,True
aaronalvarado,rYZifhY,2021-01-29,01:36,False,False
seanporter,zXhLY,2024-01-06,07:42,False,False
mirandamelinda,eXf,2024-03-14,16:50,True,True
richard87,AkZgr,2022-03-11,23:07,False,True
ryansmith,XLlij,2020-08-13,02:06,True,True
johnwillis,PuDbVPdj,2021-03-03,03:24,True,True
mcook,QdgUK,2020-03-04,12:38,False,False
campbelljacob,yaGyqRBNL,2023-08-31,21:44,False,True
friedmanbrian,HjkJpSAM,2024-01-18,06:43,True,True
blairtim,lBWyGC,2022-10-24,11:22,True,True
bwashington,hQzgQq,2024-02-26,06:53,False,True
david49,TUAUoT,2023-11-27,00:30,False,True
lisa27,mKOzdVew,2022-11-27,00:58,False,True
vbarajas,rLsezfOZm,2022-06-28,20:53,True,False
heatherbrown,Kbkf,2021-09-07,13:32,False,True
agibson,yJz,2023-09-14,14:10,True,True
alexandrasimmons,Ybq,2020-08-01,19:40,False,True
carla36,bMcRveZrZF,2021-11-09,00:33,False,False
sweeneyscott,IOqmWDH,2022-12-02,16:30,False,False
wsmith,IzZlhlmCX,2023-09-14,01:00,False,True
mary56,Gasuuu,2022-09-22,00:19,False,True
ppierce,UfwbxmM,2021-05-01,04:41,True,False
kevans,axkBuJSf,2020-06-14,03:39,False,False
mjames,lPNB,2020-04-14,12:17,False,False
websterjeffrey,VmSXL,2021-03-16,15:28,True,False
eric96,EkkWc,2024-03-11,09:41,False,True
kimberlyvillanueva,vhlPORCC,2020-06-25,22:06,False,True
aliciawilson,uvPmJqQPwL,2022-12-14,07:59,False,False
umora,YnuNTXTR,2021-11-26,01:06,False,True
fjohnson,fPpIHg,2023-10-04,10:52,True,True
stephaniesoto,RKZv,2023-03-28,02:27,False,True
wrightdonald,vx,2022-02-25,10:09,False,False
brittany56,cjTlal,2023-05-04,11:02,False,True
yreed,Xk,2021-01-13,13:38,True,True
vadams,sFMvSaparS,2021-02-11,21:17,True,False
kbailey,Vyfk,2022-10-13,16:51,False,True
anthony15,MQfMoOe,2022-01-18,12:48,True,False
zacharyvillegas,gOZHPhML,2023-12-12,10:50,True,False
daniel52,ndYgvxARYm,2020-12-14,07:59,False,False
jeremywilson,PxVD,2022-09-05,09:53,False,False
nelsonjoseph,hOuZPa,2021-06-30,13:32,True,False
xmiddleton,qQxrnk,2022-04-25,20:52,True,True
brandytaylor,zfgqXh,2021-02-08,15:02,False,False
santosdavid,ybZD,2023-05-27,13:49,False,True
pattersoneric,UEbViZ,2022-04-18,04:06,False,True
jeffersonkaitlyn,UrfOWI,2022-10-05,19:45,False,False
patrick47,Czc,2023-07-20,16:49,False,True
michael38,GrjK,2020-06-23,14:04,False,False
efuentes,fefRhU,2022-05-29,03:13,False,False
rosborn,zRiws,2020-12-26,01:05,False,False
fgrant,dFE,2023-09-30,16:32,True,True
lukemoore,UcPAhxQ,2023-12-03,22:51,False,False
cbates,fcqLX,2021-08-14,03:19,False,True
bethany56,WHeXykct,2024-03-11,19:39,True,False
monique84,OQNDadwUI,2022-04-16,23:37,False,False
ppierce,jDKl,2023-08-08,15:26,True,True
harrisrodney,cRudtNysFO,2021-10-31,14:29,False,False
braunstephanie,kJi,2020-12-25,13:03,True,True
dgood,uTP,2022-11-17,20:39,False,True
shannon67,VObohXQtwu,2022-01-03,11:51,True,True
joshua50,uXaFVh,2024-04-01,15:42,False,True
michelle08,UHoUh,2021-05-02,07:13,False,False
wilsontyler,HFhj,2021-07-19,09:59,True,False
bowerspamela,GOMuc,2023-05-15,16:50,True,True
chad31,fVkLZ,2020-08-29,23:48,False,True
margarethicks,mDwXpzKm,2022-12-31,17:21,False,True
zrodriguez,bWcp,2022-03-08,16:01,True,False
iriley,frVVE,2021-10-23,18:59,False,True
nicole50,SyTLyLiWBE,2023-12-20,18:55,True,False
garciatravis,hokfPdCY,2022-04-01,04:29,False,False
hwilliams,hnkqAClf,2020-06-18,15:10,True,False
fergusonjudy,wt,2023-08-17,01:14,False,False
aparrish,LwNqmXsD,2020-11-03,15:25,True,False
daniel51,QaWalvFB,2024-03-30,07:39,False,False
elizabeth77,RMyIn,2023-09-07,21:32,True,True
jessica92,idgciydxm,2020-02-06,11:47,False,True
michellereilly,XVciHyZ,2020-09-05,17:11,True,True
dmason,cRuwUr,2022-02-19,11:26,False,False
christophersimmons,aPO,2020-11-03,17:09,False,True
brian52,VzYQtWaOe,2022-04-18,20:21,True,False
brownangela,VSLAA,2022-07-29,04:07,False,False
elizabethperkins,udHD,2023-02-19,05:04,True,True
gabriel31,nYtYA,2022-06-18,05:58,False,False
kimberly08,BeFlFIi,2020-01-27,04:07,False,False
iellison,mnePnm,2023-09-10,06:57,True,True
conniecollier,bhVqMOLXbP,2023-11-18,05:10,False,True
lwilliams,xenivEwIE,2021-06-10,20:12,False,True
bethmccann,Yze,2023-03-27,17:04,False,True
lclark,MN,2021-04-07,04:11,False,True
traceybates,RGGaciAE,2021-10-04,22:52,True,True
davidryan,BAPVz,2021-11-30,16:21,True,False
balldanielle,JhAgz,2023-12-20,00:52,True,True
amydougherty,oONttwqi,2023-06-24,20:31,True,True
sarahlarsen,WW,2023-11-06,00:12,False,True
lindseyking,eMqKhuuy,2020-08-22,01:54,False,True
morseroy,cUmiLuAfA,2020-04-18,19:33,False,True
aanderson,aCFqYe,2023-09-23,18:46,False,False
portercynthia,NeBl,2021-03-03,14:12,True,True
briancisneros,yYMgdLTvX,2020-12-16,18:05,False,False
