FollowerTag,FollowedTag,TimeStamp,IsMuted,NotificationsActive
oallen,amy77,2020-08-24T03:12:33,True,False
shepardjocelyn,brandon59,2023-10-24T08:24:04,True,False
stanleymichael,qmarshall,2020-01-09T10:00:13,True,False
andersonkevin,keith83,2021-04-03T07:20:10,True,False
wardparker,thompsonsteven,2020-11-20T02:10:03,True,False
fhenderson,mollybrown,2023-07-21T09:44:17,True,False
michael63,georgedebra,2020-03-23T05:41:26,True,False
brandonjames,gravesvanessa,2020-09-23T06:39:37,True,False
ashley70,huangdana,2021-06-05T01:27:35,True,False
brendajohnson,bakermichelle,2023-10-23T22:16:28,False,True
bradleymccoy,jeffrey84,2022-06-09T10:46:20,False,True
ymorgan,atkinsontimothy,2020-01-23T21:06:35,False,True
pughedwin,edgarchristensen,2020-01-11T05:29:38,True,False
crystalnash,vazquezchristine,2023-11-20T23:09:51,False,True
andersonrenee,amanda77,2023-09-28T00:54:47,True,False
montoyalaura,areynolds,2023-04-30T22:21:42,True,False
crystalhenry,samantha53,2021-10-25T10:19:16,True,False
jamierussell,ashleysanders,2021-07-20T18:24:42,False,True
lawsoneric,rodriguezkatherine,2021-05-18T06:55:17,False,True
elijahreed,hannahrowe,2022-10-29T21:23:27,False,True
chasesamuel,calebbennett,2021-06-25T05:13:43,True,False
jim16,karenstafford,2023-12-01T01:50:46,False,True
kimberly69,carrollsuzanne,2020-10-25T13:37:02,False,True
larmstrong,ggreene,2021-02-27T16:18:29,True,False
moraemily,schwartzdarren,2021-07-24T06:20:08,True,False
qrivera,taylorlisa,2021-06-10T02:01:57,False,True
dmartinez,knapppatrick,2023-06-10T03:25:57,False,True
ariel32,mclaughlinvirginia,2020-08-11T14:02:13,True,False
angelramirez,jmcdonald,2021-02-19T22:54:43,True,False
bradleyreed,samantha41,2020-08-28T07:43:27,True,False
averyvictoria,smiller,2021-09-06T19:11:11,True,False
janet66,uyoung,2022-02-13T06:33:12,True,False
michael49,hardingfrederick,2020-09-06T01:51:00,True,False
robbinsmark,margaretware,2020-07-30T04:18:20,False,True
anthonyfigueroa,asmall,2023-10-11T08:46:46,False,True
debraosborn,webbbrandon,2024-04-05T20:51:23,True,False
suzannepeterson,kbush,2022-02-20T22:34:18,False,True
sullivanjoshua,wcobb,2020-05-01T09:29:46,True,False
greenetyrone,braunpatricia,2022-03-10T17:15:52,True,False
ramseychristina,madisonbarnes,2022-05-28T05:45:23,True,False
phillipgreene,lguerrero,2020-08-28T14:43:54,True,False
taylor91,amy14,2023-09-28T19:13:23,False,True
archerjeremy,jmartin,2021-01-06T03:33:07,True,False
brandonrobinson,tracybrown,2020-03-30T06:42:14,False,True
anthonybowman,lwagner,2023-08-04T21:45:42,True,False
ramirezjames,fsummers,2021-01-28T20:29:21,True,False
johnsoncolin,hansenlogan,2023-04-13T21:38:03,True,False
cookrachel,reillyandrew,2021-04-21T15:06:12,False,True
joshuagomez,gilbertjulia,2022-10-02T03:25:24,True,False
jessicaharper,drakesamuel,2023-04-22T05:22:51,True,False
tdiaz,brian47,2024-02-22T18:16:59,False,True
raywilliam,gerald22,2023-12-25T01:49:27,True,False
smartinez,bryan15,2020-05-10T09:20:46,True,False
wellssergio,barbara59,2020-11-27T17:05:18,False,True
kevinking,john82,2021-07-26T05:02:47,False,True
logan44,xcollier,2021-10-07T07:08:44,True,False
nkaiser,kjohnson,2021-10-25T19:37:01,True,False
isabel40,fnichols,2023-06-19T07:31:43,True,False
omyers,rmiller,2020-02-06T07:11:18,False,True
bishoptammy,christophersantiago,2022-10-06T09:26:10,True,False
moorerita,dylanwaters,2023-03-31T10:23:17,False,True
medinajohn,melissa09,2022-09-04T11:13:39,False,True
branchmelissa,nhogan,2021-06-24T13:25:44,False,True
egibson,danielle12,2020-11-17T19:14:47,True,False
qharris,richardtaylor,2023-04-27T01:37:13,False,True
mackenziediaz,wilsonalexander,2020-07-19T21:04:46,True,False
april11,jennifersanders,2020-08-21T06:03:17,True,False
robertnelson,christophergibson,2020-11-11T11:51:08,False,True
georgejessica,tcase,2023-05-18T20:48:05,True,False
justin30,nfletcher,2021-08-24T04:25:57,False,True
allisonfuller,jamesscott,2020-07-31T22:25:38,False,True
frank02,julie63,2020-07-16T03:49:10,True,False
ble,ugreen,2020-11-30T21:55:24,False,True
jessica71,afisher,2021-07-25T23:40:29,False,True
terry91,brooksnatalie,2024-01-05T22:27:53,False,True
mcdanielamy,michelle26,2023-03-04T04:20:37,True,False
brittanyanderson,michelle78,2020-11-09T05:47:29,True,False
pamelamorrison,brittanyscott,2024-03-20T12:12:28,False,True
matthewmendoza,sparksjeremy,2020-12-09T18:07:46,True,False
camposapril,cynthiarodriguez,2023-05-10T05:29:20,True,False
jamiesimpson,emilysnyder,2022-06-04T12:51:20,False,True
taylorjoy,smithsherry,2020-02-11T19:33:26,True,False
jesus00,terry91,2021-06-04T01:40:38,True,False
janethurley,elizabeth14,2020-03-10T19:40:00,False,True
barbara59,katherinewolfe,2020-05-09T15:06:59,False,True
wilsonandrea,abean,2023-11-24T20:09:05,False,True
trevormendoza,wbriggs,2021-02-16T05:48:35,True,False
bellmichelle,garciarichard,2023-09-21T12:53:32,True,False
megan56,derrickbrown,2021-11-02T11:49:45,True,False
donna80,youngchristine,2023-05-12T06:43:14,False,True
jennifersanders,pattersonaaron,2023-02-26T14:11:54,True,False
brandonmcclain,angelasimmons,2020-11-02T18:33:06,True,False
gallen,icooper,2024-01-27T06:40:56,True,False
obrienjohn,jadkins,2022-10-10T08:06:31,True,False
fwall,sarabeasley,2022-11-19T12:25:20,False,True
richardperry,christopherrodriguez,2024-03-27T14:33:43,True,False
kespinoza,gomezkyle,2020-03-18T15:14:56,True,False
frivas,wbeltran,2024-02-25T01:34:41,True,False
grace39,sierramckinney,2022-06-20T20:42:08,False,True
branchrandy,ohaynes,2023-03-29T19:15:25,True,False
xthomas,cday,2021-04-09T19:01:53,True,False
eric63,jacobsmelissa,2023-11-21T03:33:50,True,False
storres,browningstephanie,2020-02-09T20:13:43,True,False
henry18,jaredhernandez,2021-01-14T18:04:07,True,False
wilsonjames,middletonmichael,2020-04-21T23:03:19,True,False
luiscopeland,jennifersanders,2020-12-21T03:34:50,False,True
tthomas,bbaker,2023-07-18T07:47:36,True,False
kathy40,pnicholson,2023-05-02T10:29:57,True,False
rhamilton,desireemyers,2023-07-29T07:42:47,True,False
carlafox,phillip79,2021-10-30T07:17:53,True,False
holtlisa,jenkinsalex,2022-03-20T21:38:44,False,True
morrisjasmine,meghan21,2020-10-28T07:41:47,True,False
victoria15,oscarcummings,2020-11-07T21:15:21,True,False
timothylewis,millerkatherine,2020-04-16T04:36:47,True,False
hannah26,qharris,2024-01-28T16:25:26,False,True
andersonjustin,qturner,2023-09-12T05:24:55,False,True
williamwhite,frivas,2023-03-19T22:54:33,False,True
fcook,blackwellshelby,2023-05-25T08:59:50,False,True
clarkjason,jamierussell,2020-12-12T13:07:05,False,True
michael29,lbarton,2022-05-11T18:12:59,True,False
randywalton,mortonangela,2023-02-08T17:56:29,True,False
sparksjeremy,trujillojorge,2022-06-21T20:50:12,True,False
yangmonica,johnathan33,2023-01-07T11:12:11,True,False
daviddoyle,dorseyashley,2021-11-20T17:24:42,True,False
erik89,haysalexander,2024-03-20T01:10:18,True,False
david61,aarnold,2022-10-10T00:56:01,False,True
nhiggins,rcarter,2022-06-09T11:32:31,True,False
alexanderroberts,uharris,2020-07-05T19:21:58,True,False
elizabeth29,ltaylor,2021-09-27T01:22:11,False,True
kevinnelson,diana72,2020-12-24T22:15:54,False,True
megan38,sheila71,2023-02-21T13:55:44,False,True
emily66,etorres,2020-06-16T23:57:35,False,True
sandra00,kimberly81,2024-03-10T12:56:06,False,True
heather38,bassleroy,2022-11-29T14:37:02,True,False
woodwardtravis,theresa69,2023-10-18T23:38:34,False,True
iabbott,tatespencer,2020-09-09T07:22:53,False,True
idunn,brentjenkins,2021-07-05T11:01:39,True,False
nwright,jessica17,2024-01-12T00:23:47,False,True
donnarodriguez,allisonrichardson,2022-02-24T18:40:10,False,True
websterchristopher,brandon26,2023-01-21T19:21:39,True,False
charris,kjohnson,2020-05-05T19:28:00,False,True
deborah35,kyleboyd,2022-02-04T02:47:31,False,True
rchristensen,middletonmichael,2023-02-22T04:58:14,False,True
racheladkins,jamierussell,2024-01-21T00:35:23,False,True
brittanynichols,ryanwilliamson,2023-09-10T23:05:56,False,True
burkepaige,groberts,2020-03-28T18:10:55,True,False
brentschultz,martinkaren,2023-01-27T12:48:49,False,True
deborahhernandez,mark16,2020-02-03T22:09:43,False,True
ana42,jessica91,2022-12-10T21:19:19,True,False
phall,julie68,2021-04-02T21:45:35,True,False
brookskathleen,richardsonandres,2022-12-07T05:56:42,False,True
palmerronald,teresa30,2022-09-01T10:34:38,True,False
ronniesmith,kwoods,2024-02-14T07:19:44,True,False
mscott,conniepowers,2022-08-12T01:35:21,True,False
christopher01,larry94,2023-02-27T22:01:05,True,False
kelseywalton,scottbest,2022-04-20T15:20:07,False,True
jessica56,lauren67,2020-06-05T10:29:15,False,True
owilson,yangmonica,2021-08-18T22:33:55,True,False
mbennett,kreynolds,2020-07-26T03:56:31,True,False
rothnoah,xstewart,2023-07-26T07:49:41,False,True
michael36,fcunningham,2023-09-06T10:00:36,True,False
michaelclarke,erikbridges,2020-03-20T14:07:21,True,False
kaylaschneider,xjohnson,2024-01-27T19:02:40,True,False
sbaker,vscott,2022-04-18T11:15:43,True,False
shawwilliam,ybrown,2021-12-08T05:12:24,False,True
charlotteholmes,jonessteven,2020-12-04T08:57:48,False,True
patrick69,fergusonpaul,2021-12-26T14:21:11,True,False
henryrachael,shannon81,2021-02-01T08:23:39,False,True
jeffrey71,victorwood,2023-06-13T18:26:15,False,True
tinamason,rebeccamorse,2020-02-14T09:06:41,True,False
zprice,darlene00,2024-02-20T01:06:45,True,False
peterbaker,lisabarnett,2023-05-08T09:10:02,False,True
klee,cameronsmith,2020-04-22T00:32:22,True,False
robert84,simmonsdarryl,2023-11-30T20:28:41,True,False
jesusdavis,mjones,2021-08-14T13:36:35,False,True
terry66,jennifersummers,2024-02-13T09:21:26,False,True
cassidy67,tonyapatel,2023-06-23T15:41:31,False,True
bfloyd,newtonashley,2020-08-06T23:33:53,False,True
halerobert,xwilson,2023-01-16T22:50:21,True,False
hgrant,rfoster,2020-09-04T19:23:03,False,True
joshualambert,dianesmith,2023-04-25T23:42:54,False,True
swest,garciarichard,2020-12-24T16:23:21,True,False
patricia60,floresmatthew,2024-03-14T18:55:09,False,True
jareddiaz,danieldean,2020-11-02T00:21:18,True,False
jhaynes,julierose,2020-10-26T21:21:55,True,False
browncrystal,molly82,2020-06-29T17:52:33,False,True
thomasjoseph,virginiaboone,2022-11-16T13:30:51,False,True
johnsonkatrina,smithalison,2023-04-07T09:16:55,False,True
marissa32,christinerogers,2022-05-25T23:20:58,False,True
perezangela,kdunn,2023-05-30T21:09:10,False,True
dyerterry,christinaburns,2020-09-10T10:03:20,False,True
marc31,richardperez,2023-08-04T23:52:58,False,True
krobbins,fosterann,2023-10-14T17:27:55,True,False
rchristensen,dberry,2020-09-12T05:21:04,False,True
mooreshelley,timothycarrillo,2021-08-20T09:13:23,False,True
justinmcgrath,kathleen74,2023-07-05T00:07:18,True,False
whitebrendan,bsmith,2020-11-01T16:48:40,True,False
anthonychambers,dean38,2020-04-02T11:12:26,False,True
christopherhuang,rodriguezjoan,2021-02-10T15:41:01,True,False
obrienjohn,amarshall,2022-03-08T18:02:05,True,False
justinvega,vfisher,2021-09-11T16:39:45,False,True
tim26,stewartjillian,2021-11-03T20:41:54,False,True
hebertandrea,hardinjennifer,2022-01-11T10:42:33,False,True
rpatrick,joseph36,2021-08-24T14:12:49,False,True
qhamilton,janice23,2022-12-01T11:47:28,False,True
gravesvanessa,carlalambert,2020-05-12T21:57:07,False,True
nathan12,twilliams,2022-05-02T13:53:19,True,False
davisjulia,rita93,2020-07-16T06:34:51,False,True
daviskevin,sharicain,2024-02-02T21:12:32,False,True
benjamin69,danielle25,2022-06-20T09:03:29,True,False
jason42,tammy00,2020-11-27T20:37:15,True,False
juan84,jeremy16,2021-12-15T12:22:20,False,True
coreymontgomery,veronica23,2024-03-22T10:22:26,True,False
brittany66,grayhaley,2024-04-08T05:43:20,True,False
crystalnash,rachel64,2022-04-20T08:38:02,True,False
deborahhernandez,campbelldebbie,2021-08-08T10:38:11,False,True
thomas89,halldennis,2024-02-18T17:00:06,True,False
marissawells,fbanks,2020-03-29T19:21:52,True,False
ericwalker,mathew61,2021-12-27T20:10:19,False,True
erikbridges,stephanie45,2023-10-29T09:48:24,False,True
michael19,angel29,2023-02-27T13:12:09,True,False
alexanderroberts,ericaday,2020-02-23T04:39:53,True,False
johnathan62,davidmclaughlin,2020-11-27T23:45:01,True,False
jennifer05,daniel31,2020-09-20T06:00:14,False,True
rmyers,cwelch,2021-01-01T09:11:26,True,False
moorecatherine,brichardson,2021-12-20T20:13:59,True,False
ricardosavage,marcus31,2023-03-12T18:38:07,False,True
pguzman,ihorn,2020-08-01T16:09:43,False,True
fscott,meyermichael,2021-07-14T04:13:59,False,True
asmall,austin24,2023-05-21T11:46:12,True,False
lewisalexis,ann34,2021-12-12T23:48:01,False,True
tylerpeters,parker54,2020-06-16T15:30:48,False,True
wadejeremy,brittanyedwards,2022-09-06T17:11:11,True,False
cgriffith,jeffreyhill,2022-05-12T00:32:21,False,True
kristin53,ablackwell,2021-12-18T02:54:17,True,False
richardgoodwin,camposapril,2023-08-14T05:59:13,False,True
ppayne,amyfuentes,2024-02-09T16:01:27,False,True
kaylasims,newmanamber,2021-03-05T07:33:20,False,True
fadams,tyler98,2023-09-06T01:48:58,False,True
etaylor,smithjeffrey,2023-09-14T20:09:47,False,True
kbauer,dylanlee,2022-02-13T18:33:47,True,False
courtneycurry,etaylor,2021-01-16T19:06:15,True,False
james42,timothycortez,2021-02-03T09:36:18,True,False
johnathan33,nmiles,2022-12-13T10:26:11,True,False
elijah66,michelle07,2023-10-20T02:23:37,False,True
kevin40,maria11,2023-02-16T18:03:31,False,True
moralesmatthew,henrylam,2023-06-17T08:02:25,False,True
gilbertkyle,teresa36,2023-06-05T17:50:39,True,False
dmoore,howard40,2023-12-02T03:07:25,False,True
cindy94,debrablack,2021-12-28T06:13:22,True,False
rodriguezmichelle,sonya41,2022-10-12T22:52:05,True,False
jeremydominguez,murphyerica,2020-06-12T17:01:04,True,False
teresaschultz,shellylindsey,2021-01-28T02:32:17,False,True
uhunt,larsentaylor,2020-04-24T16:59:16,True,False
smithalison,ablackwell,2024-01-21T14:36:59,False,True
pamela73,hfoster,2020-09-26T20:48:44,False,True
scottbrooks,alicia87,2020-10-21T00:53:45,False,True
benderjeffrey,courtney85,2021-09-15T13:35:14,False,True
eric99,rebeccacastro,2021-02-11T02:26:03,False,True
frazierjoshua,whayes,2023-04-22T03:21:43,True,False
clarkamanda,patricia60,2020-10-14T17:33:43,True,False
greenkimberly,bwilson,2020-03-17T05:14:42,False,True
hardingfrederick,frankewing,2020-07-27T16:26:15,True,False
rhill,tward,2022-02-09T04:02:29,False,True
cardenasjennifer,cgriffith,2024-03-21T15:18:50,False,True
charlesmaynard,salazarshari,2023-08-27T15:20:20,True,False
campbellcheyenne,andersonkevin,2023-12-14T14:14:15,False,True
emily39,markweber,2023-05-10T02:28:32,True,False
denise47,klinechristopher,2024-04-07T06:10:31,False,True
daniel66,christopherhowell,2021-11-03T20:43:37,True,False
alexander31,ulyons,2021-05-28T14:47:49,False,True
kimberly69,brennanalyssa,2020-06-02T16:05:34,True,False
fuenteskevin,rchristensen,2022-05-18T01:40:57,True,False
debbie03,cynthia41,2020-04-10T05:08:31,True,False
petersenpatricia,bellmichelle,2021-06-22T15:05:31,True,False
vaguilar,sullivanashley,2021-09-29T12:52:04,True,False
ebird,vazquezdean,2021-11-04T15:14:04,True,False
kristen28,jamierussell,2020-08-03T14:31:56,False,True
colinmcdonald,qmiller,2021-10-26T10:35:51,True,False
garciarichard,vyoung,2020-11-15T22:56:39,False,True
smorrison,robertnelson,2022-06-15T06:50:48,True,False
vjohnson,johnvincent,2021-04-27T15:36:45,True,False
amanda64,gjimenez,2020-11-11T12:22:03,True,False
dillonrussell,christopherbell,2024-03-08T20:04:35,False,True
pughedwin,donnataylor,2021-05-03T20:50:28,False,True
klinechristopher,bradleycarter,2021-04-13T20:03:24,True,False
davidjones,ebeard,2024-03-30T11:17:48,True,False
hestermartha,robertsgary,2022-12-02T13:22:06,False,True
xbaker,davidbenitez,2021-06-07T14:24:47,False,True
richard44,dwaynecrawford,2020-04-25T20:49:35,False,True
jacobhamilton,emiller,2023-07-05T07:46:03,True,False
hlittle,olopez,2024-01-14T21:51:00,False,True
ethan77,stephaniebradley,2021-01-11T05:59:36,True,False
mooremichael,tbaird,2022-07-09T21:19:01,False,True
juliamclaughlin,lhays,2024-01-12T00:03:13,False,True
ocastillo,rhonda07,2021-05-23T01:47:05,True,False
abbottkiara,kthompson,2023-06-22T05:03:39,True,False
lucas58,gary45,2023-05-22T05:07:48,False,True
melindarodriguez,jonescarla,2023-01-12T12:31:34,False,True
rodrigueztimothy,jorge10,2023-07-05T12:07:42,True,False
bettymunoz,andersonpatricia,2021-02-10T19:37:48,True,False
elizabeth81,fritzmark,2020-05-19T23:04:30,True,False
megan22,suzannepeterson,2023-06-12T21:10:28,False,True
richmondmark,kpierce,2021-05-19T23:47:23,True,False
patrick42,vvargas,2022-08-18T07:02:44,False,True
julie68,dawnherrera,2020-04-20T06:34:14,True,False
knguyen,wuamy,2023-06-15T08:47:51,True,False
usimmons,kimberlycook,2023-04-02T17:46:59,True,False
bryan83,amymoreno,2022-11-08T22:44:19,True,False
bradleywilson,yjuarez,2023-07-08T16:51:34,True,False
lawrencemichael,lgreer,2021-05-06T08:29:25,True,False
yharper,gardnerkatherine,2021-01-10T17:38:46,True,False
baileymark,browndarryl,2020-07-09T02:18:04,True,False
angela49,cassidy67,2023-01-24T14:23:57,False,True
lauren67,kbarnes,2020-12-15T10:17:11,True,False
pnelson,frios,2022-11-08T23:44:04,False,True
alyons,taylortina,2020-08-18T09:10:08,True,False
pamela91,williambooth,2023-07-11T22:43:39,False,True
susan88,elizabeth35,2023-06-05T20:21:39,True,False
charles08,larsendavid,2023-07-11T06:22:59,False,True
tthomas,phillip79,2022-01-04T22:38:26,True,False
vhernandez,yolandastevens,2020-12-03T23:05:40,False,True
sanchezjeffrey,hgreene,2020-10-30T07:02:51,False,True
janice23,lisaberry,2022-09-04T10:59:28,True,False
veronica21,michellefowler,2020-08-18T10:07:48,True,False
markhutchinson,martinmelvin,2022-02-12T03:55:33,False,True
phelpslynn,timothycamacho,2022-09-11T06:04:24,True,False
matakathy,davidmyers,2021-07-01T03:16:15,True,False
johnramirez,vincentrobinson,2023-09-23T08:04:38,True,False
scotttimothy,lmartinez,2022-09-22T04:30:45,False,True
kristinamontgomery,georgejessica,2023-05-17T17:42:01,False,True
robert80,johnsmith,2024-02-12T16:13:37,True,False
tgallegos,bcook,2022-04-11T11:34:55,True,False
charles08,davisdaniel,2021-12-07T00:10:59,False,True
stevencooper,kharris,2023-08-26T23:53:05,False,True
joseph65,theresafowler,2021-03-29T21:58:22,True,False
ulyons,iking,2020-10-01T14:02:28,False,True
brent95,kelly47,2023-02-10T16:25:29,False,True
aryan,campbellrebecca,2022-11-17T02:25:46,False,True
ososa,wilsonbrian,2023-06-28T02:43:46,False,True
joshuapeck,rodriguezstacy,2020-09-01T05:39:25,True,False
palmerronald,barbaralucas,2021-02-13T00:54:16,True,False
oconnellfrancis,robertmurray,2023-07-29T16:26:31,False,True
andersonpatricia,hamiltonjulia,2022-01-01T21:27:39,True,False
ypaul,wagnerbrittany,2021-01-10T11:15:27,True,False
rayapril,garnold,2021-03-09T14:28:46,True,False
briannacarey,bryan55,2022-08-29T01:07:40,True,False
jenniferjohnson,brandon97,2023-05-17T15:13:17,False,True
smithjames,jean44,2020-06-19T09:19:42,True,False
nrose,branchrandy,2020-02-07T12:50:39,False,True
johnsonjoy,wellstyler,2021-10-31T18:59:55,True,False
jason54,vvillanueva,2023-06-11T04:37:53,True,False
daniel77,amarshall,2022-10-14T19:22:03,True,False
jimeneztimothy,rasmussenpatrick,2023-05-19T15:18:56,True,False
rangeljoshua,ugreen,2020-11-17T02:52:35,True,False
scotthernandez,jerryroberts,2022-03-26T17:55:23,True,False
amandacardenas,lawrencemichael,2023-06-27T10:00:35,False,True
angela71,djackson,2024-01-22T08:00:16,False,True
torresashley,robertwells,2021-02-26T04:21:34,True,False
nashsean,johnnyjohnson,2020-02-12T21:08:23,True,False
campbelldebbie,brooke54,2023-10-02T13:16:35,False,True
ggarcia,derekramsey,2020-12-24T16:54:05,True,False
dhoward,hbaker,2023-03-27T11:40:44,False,True
fmaldonado,lgregory,2023-05-20T03:55:33,False,True
jennifer24,josephshelton,2020-02-23T21:56:55,True,False
